view_history,rt,trial_type,trial_index,plugin_version,time_elapsed,subjectID,studyID,sessionID,overallBonusPoints,task,response,question_order,success,Matrix,S,T,R,P,GameType,choice,GivenAns,Player,PlayerType,CorrAns,confidence,ScoreNum,time_on_trial,stimulus
"[{""page_index"":0,""viewing_time"":6226}]",6226.0,instructions,10,2.1.0,266349,v0bxyav02b,692638df063c96e069476515,69325f70b2de875cbc3985cc,33,,,,,,,,,,,,,,,,,,,
,,html-keyboard-response,11,2.0.0,283871,v0bxyav02b,692638df063c96e069476515,69325f70b2de875cbc3985cc,33,socialPredictionGame,,,,"{""R"":10,""P"":5,""S"":0,""T"":15}",0.0,15.0,10.0,5.0,PD,Purple,def,G.P.,opt_inv,coop,4.0,0.0,17521.10000000149,
,5155.0,html-keyboard-response,12,2.0.0,289027,v0bxyav02b,692638df063c96e069476515,69325f70b2de875cbc3985cc,33,feedbackTrial,h,,,,,,,,,,,,,,,,,"
                    <div style=""text-align:center;"">
                        <p style=""color:red; font-size:24px;"">Incorrect</p><p>You still have 0 points.</p>
                        <p> Press any key to continue. </p>
                    </div>
                    "
,,html-keyboard-response,13,2.0.0,295133,v0bxyav02b,692638df063c96e069476515,69325f70b2de875cbc3985cc,33,socialPredictionGame,,,,"{""R"":10,""P"":5,""S"":7,""T"":8}",7.0,8.0,10.0,5.0,HG,Blue,coop,G.P.,opt_inv,def,7.0,0.0,6103.39999999851,
,2503.0,html-keyboard-response,14,2.0.0,297637,v0bxyav02b,692638df063c96e069476515,69325f70b2de875cbc3985cc,33,feedbackTrial,l,,,,,,,,,,,,,,,,,"
                    <div style=""text-align:center;"">
                        <p style=""color:red; font-size:24px;"">Incorrect</p><p>You still have 0 points.</p>
                        <p> Press any key to continue. </p>
                    </div>
                    "
,,html-keyboard-response,15,2.0.0,300788,v0bxyav02b,692638df063c96e069476515,69325f70b2de875cbc3985cc,33,socialPredictionGame,,,,"{""R"":10,""P"":5,""S"":3,""T"":15}",3.0,15.0,10.0,5.0,PD,Blue,coop,G.P.,opt_inv,coop,3.0,1.0,3148.20000000298,
,2496.0,html-keyboard-response,16,2.0.0,303286,v0bxyav02b,692638df063c96e069476515,69325f70b2de875cbc3985cc,33,feedbackTrial,l,,,,,,,,,,,,,,,,,"
                    <div style=""text-align:center;"">
                        <p style=""color:green; font-size:24px;"">Correct!</p><p>You now have 1 points.</p>
                        <p> Press any key to continue. </p>
                    </div>
                    "
,,html-keyboard-response,17,2.0.0,306268,v0bxyav02b,692638df063c96e069476515,69325f70b2de875cbc3985cc,33,socialPredictionGame,,,,"{""R"":10,""P"":5,""S"":3,""T"":12}",3.0,12.0,10.0,5.0,PD,Blue,coop,G.P.,opt_inv,coop,2.0,1.0,2980.0,
,1762.0,html-keyboard-response,18,2.0.0,308031,v0bxyav02b,692638df063c96e069476515,69325f70b2de875cbc3985cc,33,feedbackTrial,k,,,,,,,,,,,,,,,,,"
                    <div style=""text-align:center;"">
                        <p style=""color:green; font-size:24px;"">Correct!</p><p>You now have 2 points.</p>
                        <p> Press any key to continue. </p>
                    </div>
                    "
,,html-keyboard-response,19,2.0.0,311633,v0bxyav02b,692638df063c96e069476515,69325f70b2de875cbc3985cc,33,socialPredictionGame,,,,"{""R"":10,""P"":5,""S"":10,""T"":5}",10.0,5.0,10.0,5.0,HG,Blue,coop,G.P.,opt_inv,def,3.0,0.0,3599.10000000149,
,1781.0,html-keyboard-response,20,2.0.0,313415,v0bxyav02b,692638df063c96e069476515,69325f70b2de875cbc3985cc,33,feedbackTrial,k,,,,,,,,,,,,,,,,,"
                    <div style=""text-align:center;"">
                        <p style=""color:red; font-size:24px;"">Incorrect</p><p>You still have 2 points.</p>
                        <p> Press any key to continue. </p>
                    </div>
                    "
,,html-keyboard-response,21,2.0.0,318570,v0bxyav02b,692638df063c96e069476515,69325f70b2de875cbc3985cc,33,socialPredictionGame,,,,"{""R"":10,""P"":5,""S"":3,""T"":5}",3.0,5.0,10.0,5.0,SH,Blue,coop,G.P.,opt_inv,def,1.0,0.0,5153.19999999553,
,1619.0,html-keyboard-response,22,2.0.0,320191,v0bxyav02b,692638df063c96e069476515,69325f70b2de875cbc3985cc,33,feedbackTrial,l,,,,,,,,,,,,,,,,,"
                    <div style=""text-align:center;"">
                        <p style=""color:red; font-size:24px;"">Incorrect</p><p>You still have 2 points.</p>
                        <p> Press any key to continue. </p>
                    </div>
                    "
,,html-keyboard-response,23,2.0.0,327947,v0bxyav02b,692638df063c96e069476515,69325f70b2de875cbc3985cc,33,socialPredictionGame,,,,"{""R"":10,""P"":5,""S"":7,""T"":12}",7.0,12.0,10.0,5.0,SG,Purple,def,G.P.,opt_inv,coop,5.0,0.0,7754.30000000447,
,1715.0,html-keyboard-response,24,2.0.0,329663,v0bxyav02b,692638df063c96e069476515,69325f70b2de875cbc3985cc,33,feedbackTrial,l,,,,,,,,,,,,,,,,,"
                    <div style=""text-align:center;"">
                        <p style=""color:red; font-size:24px;"">Incorrect</p><p>You still have 2 points.</p>
                        <p> Press any key to continue. </p>
                    </div>
                    "
,,html-keyboard-response,25,2.0.0,332257,v0bxyav02b,692638df063c96e069476515,69325f70b2de875cbc3985cc,33,socialPredictionGame,,,,"{""R"":10,""P"":5,""S"":10,""T"":12}",10.0,12.0,10.0,5.0,SG,Purple,def,G.P.,opt_inv,coop,4.0,0.0,2591.3000000044703,
,1354.0,html-keyboard-response,26,2.0.0,333612,v0bxyav02b,692638df063c96e069476515,69325f70b2de875cbc3985cc,33,feedbackTrial,k,,,,,,,,,,,,,,,,,"
                    <div style=""text-align:center;"">
                        <p style=""color:red; font-size:24px;"">Incorrect</p><p>You still have 2 points.</p>
                        <p> Press any key to continue. </p>
                    </div>
                    "
,,html-keyboard-response,27,2.0.0,336324,v0bxyav02b,692638df063c96e069476515,69325f70b2de875cbc3985cc,33,socialPredictionGame,,,,"{""R"":10,""P"":5,""S"":10,""T"":8}",10.0,8.0,10.0,5.0,HG,Blue,coop,G.P.,opt_inv,def,1.0,0.0,2709.3000000044703,
,1297.0,html-keyboard-response,28,2.0.0,337623,v0bxyav02b,692638df063c96e069476515,69325f70b2de875cbc3985cc,33,feedbackTrial,k,,,,,,,,,,,,,,,,,"
                    <div style=""text-align:center;"">
                        <p style=""color:red; font-size:24px;"">Incorrect</p><p>You still have 2 points.</p>
                        <p> Press any key to continue. </p>
                    </div>
                    "
,,html-keyboard-response,29,2.0.0,340759,v0bxyav02b,692638df063c96e069476515,69325f70b2de875cbc3985cc,33,socialPredictionGame,,,,"{""R"":10,""P"":5,""S"":0,""T"":5}",0.0,5.0,10.0,5.0,SH,Blue,coop,G.P.,opt_inv,def,1.0,0.0,3134.29999999702,
,1498.0,html-keyboard-response,30,2.0.0,342258,v0bxyav02b,692638df063c96e069476515,69325f70b2de875cbc3985cc,33,feedbackTrial,k,,,,,,,,,,,,,,,,,"
                    <div style=""text-align:center;"">
                        <p style=""color:red; font-size:24px;"">Incorrect</p><p>You still have 2 points.</p>
                        <p> Press any key to continue. </p>
                    </div>
                    "
,,html-keyboard-response,31,2.0.0,345046,v0bxyav02b,692638df063c96e069476515,69325f70b2de875cbc3985cc,33,socialPredictionGame,,,,"{""R"":10,""P"":5,""S"":0,""T"":8}",0.0,8.0,10.0,5.0,SH,Blue,coop,G.P.,opt_inv,def,1.0,0.0,2785.5,
,1331.0,html-keyboard-response,32,2.0.0,346378,v0bxyav02b,692638df063c96e069476515,69325f70b2de875cbc3985cc,33,feedbackTrial,l,,,,,,,,,,,,,,,,,"
                    <div style=""text-align:center;"">
                        <p style=""color:red; font-size:24px;"">Incorrect</p><p>You still have 2 points.</p>
                        <p> Press any key to continue. </p>
                    </div>
                    "
,,html-keyboard-response,33,2.0.0,352314,v0bxyav02b,692638df063c96e069476515,69325f70b2de875cbc3985cc,33,socialPredictionGame,,,,"{""R"":10,""P"":5,""S"":10,""T"":15}",10.0,15.0,10.0,5.0,SG,Blue,coop,G.P.,opt_inv,coop,1.0,1.0,5933.5,
,1470.0,html-keyboard-response,34,2.0.0,353785,v0bxyav02b,692638df063c96e069476515,69325f70b2de875cbc3985cc,33,feedbackTrial,k,,,,,,,,,,,,,,,,,"
                    <div style=""text-align:center;"">
                        <p style=""color:green; font-size:24px;"">Correct!</p><p>You now have 3 points.</p>
                        <p> Press any key to continue. </p>
                    </div>
                    "
,,html-keyboard-response,35,2.0.0,361020,v0bxyav02b,692638df063c96e069476515,69325f70b2de875cbc3985cc,33,socialPredictionGame,,,,"{""R"":10,""P"":5,""S"":0,""T"":12}",0.0,12.0,10.0,5.0,PD,Purple,def,G.P.,opt_inv,coop,5.0,0.0,7232.5,
,1410.0,html-keyboard-response,36,2.0.0,362431,v0bxyav02b,692638df063c96e069476515,69325f70b2de875cbc3985cc,33,feedbackTrial,k,,,,,,,,,,,,,,,,,"
                    <div style=""text-align:center;"">
                        <p style=""color:red; font-size:24px;"">Incorrect</p><p>You still have 3 points.</p>
                        <p> Press any key to continue. </p>
                    </div>
                    "
,,html-keyboard-response,37,2.0.0,365894,v0bxyav02b,692638df063c96e069476515,69325f70b2de875cbc3985cc,33,socialPredictionGame,,,,"{""R"":10,""P"":5,""S"":3,""T"":8}",3.0,8.0,10.0,5.0,SH,Purple,def,G.P.,opt_inv,def,7.0,1.0,3459.5,
,1388.0,html-keyboard-response,38,2.0.0,367282,v0bxyav02b,692638df063c96e069476515,69325f70b2de875cbc3985cc,33,feedbackTrial,k,,,,,,,,,,,,,,,,,"
                    <div style=""text-align:center;"">
                        <p style=""color:green; font-size:24px;"">Correct!</p><p>You now have 4 points.</p>
                        <p> Press any key to continue. </p>
                    </div>
                    "
,,html-keyboard-response,39,2.0.0,372686,v0bxyav02b,692638df063c96e069476515,69325f70b2de875cbc3985cc,33,socialPredictionGame,,,,"{""R"":10,""P"":5,""S"":7,""T"":5}",7.0,5.0,10.0,5.0,HG,Blue,coop,G.P.,opt_inv,def,9.0,0.0,5401.4000000059605,
,1246.0,html-keyboard-response,40,2.0.0,373933,v0bxyav02b,692638df063c96e069476515,69325f70b2de875cbc3985cc,33,feedbackTrial,k,,,,,,,,,,,,,,,,,"
                    <div style=""text-align:center;"">
                        <p style=""color:red; font-size:24px;"">Incorrect</p><p>You still have 4 points.</p>
                        <p> Press any key to continue. </p>
                    </div>
                    "
,,html-keyboard-response,41,2.0.0,381669,v0bxyav02b,692638df063c96e069476515,69325f70b2de875cbc3985cc,33,socialPredictionGame,,,,"{""R"":10,""P"":5,""S"":7,""T"":15}",7.0,15.0,10.0,5.0,SG,Purple,def,G.P.,opt_inv,coop,5.0,0.0,7733.5,
,1284.0,html-keyboard-response,42,2.0.0,382954,v0bxyav02b,692638df063c96e069476515,69325f70b2de875cbc3985cc,33,feedbackTrial,j,,,,,,,,,,,,,,,,,"
                    <div style=""text-align:center;"">
                        <p style=""color:red; font-size:24px;"">Incorrect</p><p>You still have 4 points.</p>
                        <p> Press any key to continue. </p>
                    </div>
                    "
,35606.0,survey-html-form,43,2.1.0,418563,v0bxyav02b,692638df063c96e069476515,69325f70b2de875cbc3985cc,33,strategyPrediction,"{""strategyPrediction"":""Maybe they were just picking at random. I have no idea what the strategy could have been.""}",,,,,,,,,,,,,,,,,
"[{""page_index"":0,""viewing_time"":4684}]",4684.0,instructions,44,2.1.0,423247,v0bxyav02b,692638df063c96e069476515,69325f70b2de875cbc3985cc,33,,,,,,,,,,,,,,,,,,,
,,html-keyboard-response,45,2.0.0,430726,v0bxyav02b,692638df063c96e069476515,69325f70b2de875cbc3985cc,33,socialPredictionGame,,,,"{""R"":10,""P"":5,""S"":10,""T"":8}",10.0,8.0,10.0,5.0,HG,Purple,coop,D.T.,pess_nat,coop,5.0,1.0,7477.5,
,1445.0,html-keyboard-response,46,2.0.0,432171,v0bxyav02b,692638df063c96e069476515,69325f70b2de875cbc3985cc,33,feedbackTrial,f,,,,,,,,,,,,,,,,,"
                    <div style=""text-align:center;"">
                        <p style=""color:green; font-size:24px;"">Correct!</p><p>You now have 5 points.</p>
                        <p> Press any key to continue. </p>
                    </div>
                    "
,,html-keyboard-response,47,2.0.0,441403,v0bxyav02b,692638df063c96e069476515,69325f70b2de875cbc3985cc,33,socialPredictionGame,,,,"{""R"":10,""P"":5,""S"":7,""T"":15}",7.0,15.0,10.0,5.0,SG,Green,def,D.T.,pess_nat,coop,2.0,0.0,9229.69999999553,
,701.0,html-keyboard-response,48,2.0.0,442105,v0bxyav02b,692638df063c96e069476515,69325f70b2de875cbc3985cc,33,feedbackTrial,f,,,,,,,,,,,,,,,,,"
                    <div style=""text-align:center;"">
                        <p style=""color:red; font-size:24px;"">Incorrect</p><p>You still have 5 points.</p>
                        <p> Press any key to continue. </p>
                    </div>
                    "
,,html-keyboard-response,49,2.0.0,444373,v0bxyav02b,692638df063c96e069476515,69325f70b2de875cbc3985cc,33,socialPredictionGame,,,,"{""R"":10,""P"":5,""S"":7,""T"":8}",7.0,8.0,10.0,5.0,HG,Purple,coop,D.T.,pess_nat,coop,2.0,1.0,2264.6999999955297,
,594.0,html-keyboard-response,50,2.0.0,444967,v0bxyav02b,692638df063c96e069476515,69325f70b2de875cbc3985cc,33,feedbackTrial,f,,,,,,,,,,,,,,,,,"
                    <div style=""text-align:center;"">
                        <p style=""color:green; font-size:24px;"">Correct!</p><p>You now have 6 points.</p>
                        <p> Press any key to continue. </p>
                    </div>
                    "
,,html-keyboard-response,51,2.0.0,447125,v0bxyav02b,692638df063c96e069476515,69325f70b2de875cbc3985cc,33,socialPredictionGame,,,,"{""R"":10,""P"":5,""S"":10,""T"":5}",10.0,5.0,10.0,5.0,HG,Purple,coop,D.T.,pess_nat,coop,2.0,1.0,2155.5,
,452.0,html-keyboard-response,52,2.0.0,447578,v0bxyav02b,692638df063c96e069476515,69325f70b2de875cbc3985cc,33,feedbackTrial,f,,,,,,,,,,,,,,,,,"
                    <div style=""text-align:center;"">
                        <p style=""color:green; font-size:24px;"">Correct!</p><p>You now have 7 points.</p>
                        <p> Press any key to continue. </p>
                    </div>
                    "
,,html-keyboard-response,53,2.0.0,451100,v0bxyav02b,692638df063c96e069476515,69325f70b2de875cbc3985cc,33,socialPredictionGame,,,,"{""R"":10,""P"":5,""S"":7,""T"":12}",7.0,12.0,10.0,5.0,SG,Purple,coop,D.T.,pess_nat,coop,4.0,1.0,3518.89999999851,
,467.0,html-keyboard-response,54,2.0.0,451567,v0bxyav02b,692638df063c96e069476515,69325f70b2de875cbc3985cc,33,feedbackTrial,f,,,,,,,,,,,,,,,,,"
                    <div style=""text-align:center;"">
                        <p style=""color:green; font-size:24px;"">Correct!</p><p>You now have 8 points.</p>
                        <p> Press any key to continue. </p>
                    </div>
                    "
,,html-keyboard-response,55,2.0.0,453649,v0bxyav02b,692638df063c96e069476515,69325f70b2de875cbc3985cc,33,socialPredictionGame,,,,"{""R"":10,""P"":5,""S"":7,""T"":5}",7.0,5.0,10.0,5.0,HG,Purple,coop,D.T.,pess_nat,coop,6.0,1.0,2078.79999999702,
,470.0,html-keyboard-response,56,2.0.0,454119,v0bxyav02b,692638df063c96e069476515,69325f70b2de875cbc3985cc,33,feedbackTrial,f,,,,,,,,,,,,,,,,,"
                    <div style=""text-align:center;"">
                        <p style=""color:green; font-size:24px;"">Correct!</p><p>You now have 9 points.</p>
                        <p> Press any key to continue. </p>
                    </div>
                    "
,,html-keyboard-response,57,2.0.0,456106,v0bxyav02b,692638df063c96e069476515,69325f70b2de875cbc3985cc,33,socialPredictionGame,,,,"{""R"":10,""P"":5,""S"":3,""T"":15}",3.0,15.0,10.0,5.0,PD,Purple,coop,D.T.,pess_nat,def,7.0,0.0,1984.9000000059605,
,638.0,html-keyboard-response,58,2.0.0,456745,v0bxyav02b,692638df063c96e069476515,69325f70b2de875cbc3985cc,33,feedbackTrial,f,,,,,,,,,,,,,,,,,"
                    <div style=""text-align:center;"">
                        <p style=""color:red; font-size:24px;"">Incorrect</p><p>You still have 9 points.</p>
                        <p> Press any key to continue. </p>
                    </div>
                    "
,,html-keyboard-response,59,2.0.0,463129,v0bxyav02b,692638df063c96e069476515,69325f70b2de875cbc3985cc,33,socialPredictionGame,,,,"{""R"":10,""P"":5,""S"":10,""T"":12}",10.0,12.0,10.0,5.0,SG,Green,def,D.T.,pess_nat,coop,3.0,0.0,6381.60000000149,
,657.0,html-keyboard-response,60,2.0.0,463787,v0bxyav02b,692638df063c96e069476515,69325f70b2de875cbc3985cc,33,feedbackTrial,f,,,,,,,,,,,,,,,,,"
                    <div style=""text-align:center;"">
                        <p style=""color:red; font-size:24px;"">Incorrect</p><p>You still have 9 points.</p>
                        <p> Press any key to continue. </p>
                    </div>
                    "
,,html-keyboard-response,61,2.0.0,467136,v0bxyav02b,692638df063c96e069476515,69325f70b2de875cbc3985cc,33,socialPredictionGame,,,,"{""R"":10,""P"":5,""S"":3,""T"":12}",3.0,12.0,10.0,5.0,PD,Purple,coop,D.T.,pess_nat,def,2.0,0.0,3346.60000000149,
,554.0,html-keyboard-response,62,2.0.0,467691,v0bxyav02b,692638df063c96e069476515,69325f70b2de875cbc3985cc,33,feedbackTrial,f,,,,,,,,,,,,,,,,,"
                    <div style=""text-align:center;"">
                        <p style=""color:red; font-size:24px;"">Incorrect</p><p>You still have 9 points.</p>
                        <p> Press any key to continue. </p>
                    </div>
                    "
,,html-keyboard-response,63,2.0.0,470996,v0bxyav02b,692638df063c96e069476515,69325f70b2de875cbc3985cc,33,socialPredictionGame,,,,"{""R"":10,""P"":5,""S"":0,""T"":8}",0.0,8.0,10.0,5.0,SH,Purple,coop,D.T.,pess_nat,def,2.0,0.0,3302.79999999702,
,433.0,html-keyboard-response,64,2.0.0,471430,v0bxyav02b,692638df063c96e069476515,69325f70b2de875cbc3985cc,33,feedbackTrial,f,,,,,,,,,,,,,,,,,"
                    <div style=""text-align:center;"">
                        <p style=""color:red; font-size:24px;"">Incorrect</p><p>You still have 9 points.</p>
                        <p> Press any key to continue. </p>
                    </div>
                    "
,,html-keyboard-response,65,2.0.0,479029,v0bxyav02b,692638df063c96e069476515,69325f70b2de875cbc3985cc,33,socialPredictionGame,,,,"{""R"":10,""P"":5,""S"":10,""T"":15}",10.0,15.0,10.0,5.0,SG,Green,def,D.T.,pess_nat,coop,2.0,0.0,7595.70000000298,
,495.0,html-keyboard-response,66,2.0.0,479524,v0bxyav02b,692638df063c96e069476515,69325f70b2de875cbc3985cc,33,feedbackTrial,f,,,,,,,,,,,,,,,,,"
                    <div style=""text-align:center;"">
                        <p style=""color:red; font-size:24px;"">Incorrect</p><p>You still have 9 points.</p>
                        <p> Press any key to continue. </p>
                    </div>
                    "
,,html-keyboard-response,67,2.0.0,483157,v0bxyav02b,692638df063c96e069476515,69325f70b2de875cbc3985cc,33,socialPredictionGame,,,,"{""R"":10,""P"":5,""S"":0,""T"":15}",0.0,15.0,10.0,5.0,PD,Purple,coop,D.T.,pess_nat,def,3.0,0.0,3630.79999999702,
,531.0,html-keyboard-response,68,2.0.0,483689,v0bxyav02b,692638df063c96e069476515,69325f70b2de875cbc3985cc,33,feedbackTrial,f,,,,,,,,,,,,,,,,,"
                    <div style=""text-align:center;"">
                        <p style=""color:red; font-size:24px;"">Incorrect</p><p>You still have 9 points.</p>
                        <p> Press any key to continue. </p>
                    </div>
                    "
,,html-keyboard-response,69,2.0.0,487475,v0bxyav02b,692638df063c96e069476515,69325f70b2de875cbc3985cc,33,socialPredictionGame,,,,"{""R"":10,""P"":5,""S"":3,""T"":8}",3.0,8.0,10.0,5.0,SH,Purple,coop,D.T.,pess_nat,def,2.0,0.0,3782.79999999702,
,478.0,html-keyboard-response,70,2.0.0,487953,v0bxyav02b,692638df063c96e069476515,69325f70b2de875cbc3985cc,33,feedbackTrial,f,,,,,,,,,,,,,,,,,"
                    <div style=""text-align:center;"">
                        <p style=""color:red; font-size:24px;"">Incorrect</p><p>You still have 9 points.</p>
                        <p> Press any key to continue. </p>
                    </div>
                    "
,,html-keyboard-response,71,2.0.0,491496,v0bxyav02b,692638df063c96e069476515,69325f70b2de875cbc3985cc,33,socialPredictionGame,,,,"{""R"":10,""P"":5,""S"":3,""T"":5}",3.0,5.0,10.0,5.0,SH,Green,def,D.T.,pess_nat,def,4.0,1.0,3541.60000000149,
,743.0,html-keyboard-response,72,2.0.0,492239,v0bxyav02b,692638df063c96e069476515,69325f70b2de875cbc3985cc,33,feedbackTrial,f,,,,,,,,,,,,,,,,,"
                    <div style=""text-align:center;"">
                        <p style=""color:green; font-size:24px;"">Correct!</p><p>You now have 10 points.</p>
                        <p> Press any key to continue. </p>
                    </div>
                    "
,,html-keyboard-response,73,2.0.0,498314,v0bxyav02b,692638df063c96e069476515,69325f70b2de875cbc3985cc,33,socialPredictionGame,,,,"{""R"":10,""P"":5,""S"":0,""T"":12}",0.0,12.0,10.0,5.0,PD,Green,def,D.T.,pess_nat,def,3.0,1.0,6071.89999999851,
,636.0,html-keyboard-response,74,2.0.0,498950,v0bxyav02b,692638df063c96e069476515,69325f70b2de875cbc3985cc,33,feedbackTrial,f,,,,,,,,,,,,,,,,,"
                    <div style=""text-align:center;"">
                        <p style=""color:green; font-size:24px;"">Correct!</p><p>You now have 11 points.</p>
                        <p> Press any key to continue. </p>
                    </div>
                    "
,,html-keyboard-response,75,2.0.0,503004,v0bxyav02b,692638df063c96e069476515,69325f70b2de875cbc3985cc,33,socialPredictionGame,,,,"{""R"":10,""P"":5,""S"":0,""T"":5}",0.0,5.0,10.0,5.0,SH,Purple,coop,D.T.,pess_nat,def,2.0,0.0,4050.6999999955297,
,612.0,html-keyboard-response,76,2.0.0,503616,v0bxyav02b,692638df063c96e069476515,69325f70b2de875cbc3985cc,33,feedbackTrial,f,,,,,,,,,,,,,,,,,"
                    <div style=""text-align:center;"">
                        <p style=""color:red; font-size:24px;"">Incorrect</p><p>You still have 11 points.</p>
                        <p> Press any key to continue. </p>
                    </div>
                    "
,28257.0,survey-html-form,77,2.1.0,531875,v0bxyav02b,692638df063c96e069476515,69325f70b2de875cbc3985cc,33,strategyPrediction,"{""strategyPrediction"":""I think he tried to play fair until he couldn't trust the other person.""}",,,,,,,,,,,,,,,,,
"[{""page_index"":0,""viewing_time"":3033}]",3033.0,instructions,78,2.1.0,534909,v0bxyav02b,692638df063c96e069476515,69325f70b2de875cbc3985cc,33,,,,,,,,,,,,,,,,,,,
,,html-keyboard-response,79,2.0.0,540267,v0bxyav02b,692638df063c96e069476515,69325f70b2de875cbc3985cc,33,socialPredictionGame,,,,"{""R"":10,""P"":5,""S"":7,""T"":12}",7.0,12.0,10.0,5.0,SG,Red,coop,E.B.,opt_nat,def,1.0,0.0,5358.29999999702,
,847.0,html-keyboard-response,80,2.0.0,541115,v0bxyav02b,692638df063c96e069476515,69325f70b2de875cbc3985cc,33,feedbackTrial,f,,,,,,,,,,,,,,,,,"
                    <div style=""text-align:center;"">
                        <p style=""color:red; font-size:24px;"">Incorrect</p><p>You still have 11 points.</p>
                        <p> Press any key to continue. </p>
                    </div>
                    "
,,html-keyboard-response,81,2.0.0,546529,v0bxyav02b,692638df063c96e069476515,69325f70b2de875cbc3985cc,33,socialPredictionGame,,,,"{""R"":10,""P"":5,""S"":3,""T"":15}",3.0,15.0,10.0,5.0,PD,Blue,def,E.B.,opt_nat,def,2.0,1.0,5411.10000000149,
,766.0,html-keyboard-response,82,2.0.0,547295,v0bxyav02b,692638df063c96e069476515,69325f70b2de875cbc3985cc,33,feedbackTrial,f,,,,,,,,,,,,,,,,,"
                    <div style=""text-align:center;"">
                        <p style=""color:green; font-size:24px;"">Correct!</p><p>You now have 12 points.</p>
                        <p> Press any key to continue. </p>
                    </div>
                    "
,,html-keyboard-response,83,2.0.0,549218,v0bxyav02b,692638df063c96e069476515,69325f70b2de875cbc3985cc,33,socialPredictionGame,,,,"{""R"":10,""P"":5,""S"":7,""T"":15}",7.0,15.0,10.0,5.0,SG,Blue,def,E.B.,opt_nat,def,2.0,1.0,1919.89999999851,
,523.0,html-keyboard-response,84,2.0.0,549742,v0bxyav02b,692638df063c96e069476515,69325f70b2de875cbc3985cc,33,feedbackTrial,f,,,,,,,,,,,,,,,,,"
                    <div style=""text-align:center;"">
                        <p style=""color:green; font-size:24px;"">Correct!</p><p>You now have 13 points.</p>
                        <p> Press any key to continue. </p>
                    </div>
                    "
,,html-keyboard-response,85,2.0.0,551838,v0bxyav02b,692638df063c96e069476515,69325f70b2de875cbc3985cc,33,socialPredictionGame,,,,"{""R"":10,""P"":5,""S"":10,""T"":5}",10.0,5.0,10.0,5.0,HG,Blue,def,E.B.,opt_nat,coop,3.0,0.0,2093.0,
,489.0,html-keyboard-response,86,2.0.0,552327,v0bxyav02b,692638df063c96e069476515,69325f70b2de875cbc3985cc,33,feedbackTrial,f,,,,,,,,,,,,,,,,,"
                    <div style=""text-align:center;"">
                        <p style=""color:red; font-size:24px;"">Incorrect</p><p>You still have 13 points.</p>
                        <p> Press any key to continue. </p>
                    </div>
                    "
