view_history,rt,trial_type,trial_index,plugin_version,time_elapsed,subjectID,studyID,sessionID,overallBonusPoints,task,response,question_order,success,Matrix,S,T,R,P,GameType,choice,GivenAns,Player,PlayerType,CorrAns,confidence,ScoreNum,time_on_trial,stimulus
,,html-keyboard-response,18,2.0.0,1138385,wjhla23322,692638df063c96e069476515,69325e3e179aeba47c4d9c4d,32,socialPredictionGame,,,,"{""R"":10,""P"":5,""S"":0,""T"":15}",0.0,15.0,10.0,5.0,PD,Blue,def,D.T.,opt_inv,coop,5.0,0.0,64039.0,
,1518.0,html-keyboard-response,19,2.0.0,1139904,wjhla23322,692638df063c96e069476515,69325e3e179aeba47c4d9c4d,32,feedbackTrial, ,,,,,,,,,,,,,,,,,"
                    <div style=""text-align:center;"">
                        <p style=""color:red; font-size:24px;"">Incorrect</p><p>You still have 1 points.</p>
                        <p> Press any key to continue. </p>
                    </div>
                    "
,,html-keyboard-response,20,2.0.0,1221923,wjhla23322,692638df063c96e069476515,69325e3e179aeba47c4d9c4d,32,socialPredictionGame,,,,"{""R"":10,""P"":5,""S"":3,""T"":8}",3.0,8.0,10.0,5.0,SH,Blue,def,D.T.,opt_inv,def,8.0,1.0,82019.0,
,1453.0,html-keyboard-response,21,2.0.0,1223378,wjhla23322,692638df063c96e069476515,69325e3e179aeba47c4d9c4d,32,feedbackTrial,ArrowRight,,,,,,,,,,,,,,,,,"
                    <div style=""text-align:center;"">
                        <p style=""color:green; font-size:24px;"">Correct!</p><p>You now have 2 points.</p>
                        <p> Press any key to continue. </p>
                    </div>
                    "
,,html-keyboard-response,22,2.0.0,1244117,wjhla23322,692638df063c96e069476515,69325e3e179aeba47c4d9c4d,32,socialPredictionGame,,,,"{""R"":10,""P"":5,""S"":10,""T"":12}",10.0,12.0,10.0,5.0,SG,Blue,def,D.T.,opt_inv,coop,4.0,0.0,20739.0,
,1440.0,html-keyboard-response,23,2.0.0,1245559,wjhla23322,692638df063c96e069476515,69325e3e179aeba47c4d9c4d,32,feedbackTrial,ArrowRight,,,,,,,,,,,,,,,,,"
                    <div style=""text-align:center;"">
                        <p style=""color:red; font-size:24px;"">Incorrect</p><p>You still have 2 points.</p>
                        <p> Press any key to continue. </p>
                    </div>
                    "
,,html-keyboard-response,24,2.0.0,1304238,wjhla23322,692638df063c96e069476515,69325e3e179aeba47c4d9c4d,32,socialPredictionGame,,,,"{""R"":10,""P"":5,""S"":10,""T"":8}",10.0,8.0,10.0,5.0,HG,Blue,def,D.T.,opt_inv,def,9.0,1.0,58678.0,
,1141.0,html-keyboard-response,25,2.0.0,1305381,wjhla23322,692638df063c96e069476515,69325e3e179aeba47c4d9c4d,32,feedbackTrial,ArrowRight,,,,,,,,,,,,,,,,,"
                    <div style=""text-align:center;"">
                        <p style=""color:green; font-size:24px;"">Correct!</p><p>You now have 3 points.</p>
                        <p> Press any key to continue. </p>
                    </div>
                    "
,,html-keyboard-response,26,2.0.0,1309617,wjhla23322,692638df063c96e069476515,69325e3e179aeba47c4d9c4d,32,socialPredictionGame,,,,"{""R"":10,""P"":5,""S"":0,""T"":8}",0.0,8.0,10.0,5.0,SH,Red,coop,D.T.,opt_inv,def,5.0,0.0,4235.0,
,771.0,html-keyboard-response,27,2.0.0,1310390,wjhla23322,692638df063c96e069476515,69325e3e179aeba47c4d9c4d,32,feedbackTrial,ArrowRight,,,,,,,,,,,,,,,,,"
                    <div style=""text-align:center;"">
                        <p style=""color:red; font-size:24px;"">Incorrect</p><p>You still have 3 points.</p>
                        <p> Press any key to continue. </p>
                    </div>
                    "
,,html-keyboard-response,28,2.0.0,1378567,wjhla23322,692638df063c96e069476515,69325e3e179aeba47c4d9c4d,32,socialPredictionGame,,,,"{""R"":10,""P"":5,""S"":3,""T"":5}",3.0,5.0,10.0,5.0,SH,Blue,def,D.T.,opt_inv,def,7.0,1.0,68177.0,
,1751.0,html-keyboard-response,29,2.0.0,1380319,wjhla23322,692638df063c96e069476515,69325e3e179aeba47c4d9c4d,32,feedbackTrial,ArrowRight,,,,,,,,,,,,,,,,,"
                    <div style=""text-align:center;"">
                        <p style=""color:green; font-size:24px;"">Correct!</p><p>You now have 4 points.</p>
                        <p> Press any key to continue. </p>
                    </div>
                    "
,,html-keyboard-response,30,2.0.0,1439273,wjhla23322,692638df063c96e069476515,69325e3e179aeba47c4d9c4d,32,socialPredictionGame,,,,"{""R"":10,""P"":5,""S"":7,""T"":15}",7.0,15.0,10.0,5.0,SG,Blue,def,D.T.,opt_inv,coop,4.0,0.0,58953.0,
,2804.0,html-keyboard-response,31,2.0.0,1442078,wjhla23322,692638df063c96e069476515,69325e3e179aeba47c4d9c4d,32,feedbackTrial,ArrowRight,,,,,,,,,,,,,,,,,"
                    <div style=""text-align:center;"">
                        <p style=""color:red; font-size:24px;"">Incorrect</p><p>You still have 4 points.</p>
                        <p> Press any key to continue. </p>
                    </div>
                    "
,,html-keyboard-response,32,2.0.0,1511782,wjhla23322,692638df063c96e069476515,69325e3e179aeba47c4d9c4d,32,socialPredictionGame,,,,"{""R"":10,""P"":5,""S"":3,""T"":15}",3.0,15.0,10.0,5.0,PD,Red,coop,D.T.,opt_inv,coop,5.0,1.0,69704.0,
,1084.0,html-keyboard-response,33,2.0.0,1512869,wjhla23322,692638df063c96e069476515,69325e3e179aeba47c4d9c4d,32,feedbackTrial,ArrowRight,,,,,,,,,,,,,,,,,"
                    <div style=""text-align:center;"">
                        <p style=""color:green; font-size:24px;"">Correct!</p><p>You now have 5 points.</p>
                        <p> Press any key to continue. </p>
                    </div>
                    "
,,html-keyboard-response,34,2.0.0,1589701,wjhla23322,692638df063c96e069476515,69325e3e179aeba47c4d9c4d,32,socialPredictionGame,,,,"{""R"":10,""P"":5,""S"":7,""T"":5}",7.0,5.0,10.0,5.0,HG,Red,coop,D.T.,opt_inv,def,5.0,0.0,76833.0,
,972.0,html-keyboard-response,35,2.0.0,1590675,wjhla23322,692638df063c96e069476515,69325e3e179aeba47c4d9c4d,32,feedbackTrial,ArrowRight,,,,,,,,,,,,,,,,,"
                    <div style=""text-align:center;"">
                        <p style=""color:red; font-size:24px;"">Incorrect</p><p>You still have 5 points.</p>
                        <p> Press any key to continue. </p>
                    </div>
                    "
,,html-keyboard-response,36,2.0.0,1633992,wjhla23322,692638df063c96e069476515,69325e3e179aeba47c4d9c4d,32,socialPredictionGame,,,,"{""R"":10,""P"":5,""S"":3,""T"":12}",3.0,12.0,10.0,5.0,PD,Red,coop,D.T.,opt_inv,coop,4.0,1.0,43316.0,
,790.0,html-keyboard-response,37,2.0.0,1634783,wjhla23322,692638df063c96e069476515,69325e3e179aeba47c4d9c4d,32,feedbackTrial,ArrowRight,,,,,,,,,,,,,,,,,"
                    <div style=""text-align:center;"">
                        <p style=""color:green; font-size:24px;"">Correct!</p><p>You now have 6 points.</p>
                        <p> Press any key to continue. </p>
                    </div>
                    "
,,html-keyboard-response,38,2.0.0,1649363,wjhla23322,692638df063c96e069476515,69325e3e179aeba47c4d9c4d,32,socialPredictionGame,,,,"{""R"":10,""P"":5,""S"":0,""T"":12}",0.0,12.0,10.0,5.0,PD,Blue,def,D.T.,opt_inv,coop,4.0,0.0,14580.0,
,752.0,html-keyboard-response,39,2.0.0,1650116,wjhla23322,692638df063c96e069476515,69325e3e179aeba47c4d9c4d,32,feedbackTrial,ArrowRight,,,,,,,,,,,,,,,,,"
                    <div style=""text-align:center;"">
                        <p style=""color:red; font-size:24px;"">Incorrect</p><p>You still have 6 points.</p>
                        <p> Press any key to continue. </p>
                    </div>
                    "
,,html-keyboard-response,40,2.0.0,1685167,wjhla23322,692638df063c96e069476515,69325e3e179aeba47c4d9c4d,32,socialPredictionGame,,,,"{""R"":10,""P"":5,""S"":10,""T"":5}",10.0,5.0,10.0,5.0,HG,Blue,def,D.T.,opt_inv,def,3.0,1.0,35051.0,
,24874.0,html-keyboard-response,41,2.0.0,1710041,wjhla23322,692638df063c96e069476515,69325e3e179aeba47c4d9c4d,32,feedbackTrial,ArrowDown,,,,,,,,,,,,,,,,,"
                    <div style=""text-align:center;"">
                        <p style=""color:green; font-size:24px;"">Correct!</p><p>You now have 7 points.</p>
                        <p> Press any key to continue. </p>
                    </div>
                    "
,,html-keyboard-response,42,2.0.0,1744908,wjhla23322,692638df063c96e069476515,69325e3e179aeba47c4d9c4d,32,socialPredictionGame,,,,"{""R"":10,""P"":5,""S"":7,""T"":8}",7.0,8.0,10.0,5.0,HG,Red,coop,D.T.,opt_inv,def,4.0,0.0,34865.0,
,594.0,html-keyboard-response,43,2.0.0,1745503,wjhla23322,692638df063c96e069476515,69325e3e179aeba47c4d9c4d,32,feedbackTrial,ArrowRight,,,,,,,,,,,,,,,,,"
                    <div style=""text-align:center;"">
                        <p style=""color:red; font-size:24px;"">Incorrect</p><p>You still have 7 points.</p>
                        <p> Press any key to continue. </p>
                    </div>
                    "
,,html-keyboard-response,44,2.0.0,1751002,wjhla23322,692638df063c96e069476515,69325e3e179aeba47c4d9c4d,32,socialPredictionGame,,,,"{""R"":10,""P"":5,""S"":10,""T"":15}",10.0,15.0,10.0,5.0,SG,Blue,def,D.T.,opt_inv,coop,7.0,0.0,5498.0,
,733.0,html-keyboard-response,45,2.0.0,1751738,wjhla23322,692638df063c96e069476515,69325e3e179aeba47c4d9c4d,32,feedbackTrial,ArrowDown,,,,,,,,,,,,,,,,,"
                    <div style=""text-align:center;"">
                        <p style=""color:red; font-size:24px;"">Incorrect</p><p>You still have 7 points.</p>
                        <p> Press any key to continue. </p>
                    </div>
                    "
,7333.0,survey-html-form,46,2.1.0,1759071,wjhla23322,692638df063c96e069476515,69325e3e179aeba47c4d9c4d,32,strategyPrediction,"{""strategyPrediction"":""i have no idea""}",,,,,,,,,,,,,,,,,
"[{""page_index"":0,""viewing_time"":2470}]",2470.0,instructions,47,2.1.0,1761543,wjhla23322,692638df063c96e069476515,69325e3e179aeba47c4d9c4d,32,,,,,,,,,,,,,,,,,,,
,,html-keyboard-response,48,2.0.0,1774990,wjhla23322,692638df063c96e069476515,69325e3e179aeba47c4d9c4d,32,socialPredictionGame,,,,"{""R"":10,""P"":5,""S"":10,""T"":8}",10.0,8.0,10.0,5.0,HG,Purple,coop,E.B.,opt_nat,coop,7.0,1.0,13447.0,
,1203.0,html-keyboard-response,49,2.0.0,1776195,wjhla23322,692638df063c96e069476515,69325e3e179aeba47c4d9c4d,32,feedbackTrial,ArrowDown,,,,,,,,,,,,,,,,,"
                    <div style=""text-align:center;"">
                        <p style=""color:green; font-size:24px;"">Correct!</p><p>You now have 8 points.</p>
                        <p> Press any key to continue. </p>
                    </div>
                    "
,,html-keyboard-response,50,2.0.0,1797085,wjhla23322,692638df063c96e069476515,69325e3e179aeba47c4d9c4d,32,socialPredictionGame,,,,"{""R"":10,""P"":5,""S"":7,""T"":12}",7.0,12.0,10.0,5.0,SG,Purple,coop,E.B.,opt_nat,def,6.0,0.0,20890.0,
,754.0,html-keyboard-response,51,2.0.0,1797842,wjhla23322,692638df063c96e069476515,69325e3e179aeba47c4d9c4d,32,feedbackTrial,ArrowLeft,,,,,,,,,,,,,,,,,"
                    <div style=""text-align:center;"">
                        <p style=""color:red; font-size:24px;"">Incorrect</p><p>You still have 8 points.</p>
                        <p> Press any key to continue. </p>
                    </div>
                    "
,,html-keyboard-response,52,2.0.0,1803090,wjhla23322,692638df063c96e069476515,69325e3e179aeba47c4d9c4d,32,socialPredictionGame,,,,"{""R"":10,""P"":5,""S"":0,""T"":12}",0.0,12.0,10.0,5.0,PD,Green,def,E.B.,opt_nat,def,4.0,1.0,5248.0,
,270.0,html-keyboard-response,53,2.0.0,1803361,wjhla23322,692638df063c96e069476515,69325e3e179aeba47c4d9c4d,32,feedbackTrial,ArrowLeft,,,,,,,,,,,,,,,,,"
                    <div style=""text-align:center;"">
                        <p style=""color:green; font-size:24px;"">Correct!</p><p>You now have 9 points.</p>
                        <p> Press any key to continue. </p>
                    </div>
                    "
,,html-keyboard-response,54,2.0.0,1849897,wjhla23322,692638df063c96e069476515,69325e3e179aeba47c4d9c4d,32,socialPredictionGame,,,,"{""R"":10,""P"":5,""S"":3,""T"":5}",3.0,5.0,10.0,5.0,SH,Purple,coop,E.B.,opt_nat,coop,8.0,1.0,46535.0,
,838.0,html-keyboard-response,55,2.0.0,1850737,wjhla23322,692638df063c96e069476515,69325e3e179aeba47c4d9c4d,32,feedbackTrial,ArrowRight,,,,,,,,,,,,,,,,,"
                    <div style=""text-align:center;"">
                        <p style=""color:green; font-size:24px;"">Correct!</p><p>You now have 10 points.</p>
                        <p> Press any key to continue. </p>
                    </div>
                    "
,,html-keyboard-response,56,2.0.0,1953085,wjhla23322,692638df063c96e069476515,69325e3e179aeba47c4d9c4d,32,socialPredictionGame,,,,"{""R"":10,""P"":5,""S"":7,""T"":15}",7.0,15.0,10.0,5.0,SG,Purple,coop,E.B.,opt_nat,def,7.0,0.0,102348.0,
,1332.0,html-keyboard-response,57,2.0.0,1954419,wjhla23322,692638df063c96e069476515,69325e3e179aeba47c4d9c4d,32,feedbackTrial,ArrowRight,,,,,,,,,,,,,,,,,"
                    <div style=""text-align:center;"">
                        <p style=""color:red; font-size:24px;"">Incorrect</p><p>You still have 10 points.</p>
                        <p> Press any key to continue. </p>
                    </div>
                    "
,,html-keyboard-response,58,2.0.0,1981796,wjhla23322,692638df063c96e069476515,69325e3e179aeba47c4d9c4d,32,socialPredictionGame,,,,"{""R"":10,""P"":5,""S"":0,""T"":5}",0.0,5.0,10.0,5.0,SH,Purple,coop,E.B.,opt_nat,coop,10.0,1.0,27377.0,
,1006.0,html-keyboard-response,59,2.0.0,1982802,wjhla23322,692638df063c96e069476515,69325e3e179aeba47c4d9c4d,32,feedbackTrial,ArrowLeft,,,,,,,,,,,,,,,,,"
                    <div style=""text-align:center;"">
                        <p style=""color:green; font-size:24px;"">Correct!</p><p>You now have 11 points.</p>
                        <p> Press any key to continue. </p>
                    </div>
                    "
,,html-keyboard-response,60,2.0.0,1994676,wjhla23322,692638df063c96e069476515,69325e3e179aeba47c4d9c4d,32,socialPredictionGame,,,,"{""R"":10,""P"":5,""S"":10,""T"":5}",10.0,5.0,10.0,5.0,HG,Green,def,E.B.,opt_nat,coop,8.0,0.0,11873.0,
,409.0,html-keyboard-response,61,2.0.0,1995087,wjhla23322,692638df063c96e069476515,69325e3e179aeba47c4d9c4d,32,feedbackTrial,ArrowLeft,,,,,,,,,,,,,,,,,"
                    <div style=""text-align:center;"">
                        <p style=""color:red; font-size:24px;"">Incorrect</p><p>You still have 11 points.</p>
                        <p> Press any key to continue. </p>
                    </div>
                    "
,,html-keyboard-response,62,2.0.0,2013447,wjhla23322,692638df063c96e069476515,69325e3e179aeba47c4d9c4d,32,socialPredictionGame,,,,"{""R"":10,""P"":5,""S"":7,""T"":5}",7.0,5.0,10.0,5.0,HG,Purple,coop,E.B.,opt_nat,coop,8.0,1.0,18361.0,
,910.0,html-keyboard-response,63,2.0.0,2014359,wjhla23322,692638df063c96e069476515,69325e3e179aeba47c4d9c4d,32,feedbackTrial,ArrowLeft,,,,,,,,,,,,,,,,,"
                    <div style=""text-align:center;"">
                        <p style=""color:green; font-size:24px;"">Correct!</p><p>You now have 12 points.</p>
                        <p> Press any key to continue. </p>
                    </div>
                    "
,,html-keyboard-response,64,2.0.0,2022229,wjhla23322,692638df063c96e069476515,69325e3e179aeba47c4d9c4d,32,socialPredictionGame,,,,"{""R"":10,""P"":5,""S"":10,""T"":12}",10.0,12.0,10.0,5.0,SG,Green,def,E.B.,opt_nat,def,9.0,1.0,7870.0,
,84.0,html-keyboard-response,65,2.0.0,2022316,wjhla23322,692638df063c96e069476515,69325e3e179aeba47c4d9c4d,32,feedbackTrial,ArrowLeft,,,,,,,,,,,,,,,,,"
                    <div style=""text-align:center;"">
                        <p style=""color:green; font-size:24px;"">Correct!</p><p>You now have 13 points.</p>
                        <p> Press any key to continue. </p>
                    </div>
                    "
,,html-keyboard-response,66,2.0.0,2029544,wjhla23322,692638df063c96e069476515,69325e3e179aeba47c4d9c4d,32,socialPredictionGame,,,,"{""R"":10,""P"":5,""S"":3,""T"":15}",3.0,15.0,10.0,5.0,PD,Purple,coop,E.B.,opt_nat,def,8.0,0.0,7229.0,
,230.0,html-keyboard-response,67,2.0.0,2029775,wjhla23322,692638df063c96e069476515,69325e3e179aeba47c4d9c4d,32,feedbackTrial,ArrowLeft,,,,,,,,,,,,,,,,,"
                    <div style=""text-align:center;"">
                        <p style=""color:red; font-size:24px;"">Incorrect</p><p>You still have 13 points.</p>
                        <p> Press any key to continue. </p>
                    </div>
                    "
,,html-keyboard-response,68,2.0.0,2035078,wjhla23322,692638df063c96e069476515,69325e3e179aeba47c4d9c4d,32,socialPredictionGame,,,,"{""R"":10,""P"":5,""S"":3,""T"":8}",3.0,8.0,10.0,5.0,SH,Purple,coop,E.B.,opt_nat,coop,10.0,1.0,5302.0,
,153.0,html-keyboard-response,69,2.0.0,2035232,wjhla23322,692638df063c96e069476515,69325e3e179aeba47c4d9c4d,32,feedbackTrial,ArrowLeft,,,,,,,,,,,,,,,,,"
                    <div style=""text-align:center;"">
                        <p style=""color:green; font-size:24px;"">Correct!</p><p>You now have 14 points.</p>
                        <p> Press any key to continue. </p>
                    </div>
                    "
,,html-keyboard-response,70,2.0.0,2044766,wjhla23322,692638df063c96e069476515,69325e3e179aeba47c4d9c4d,32,socialPredictionGame,,,,"{""R"":10,""P"":5,""S"":3,""T"":12}",3.0,12.0,10.0,5.0,PD,Purple,coop,E.B.,opt_nat,def,8.0,0.0,9533.0,
,71.0,html-keyboard-response,71,2.0.0,2044838,wjhla23322,692638df063c96e069476515,69325e3e179aeba47c4d9c4d,32,feedbackTrial,ArrowLeft,,,,,,,,,,,,,,,,,"
                    <div style=""text-align:center;"">
                        <p style=""color:red; font-size:24px;"">Incorrect</p><p>You still have 14 points.</p>
                        <p> Press any key to continue. </p>
                    </div>
                    "
,,html-keyboard-response,72,2.0.0,2049316,wjhla23322,692638df063c96e069476515,69325e3e179aeba47c4d9c4d,32,socialPredictionGame,,,,"{""R"":10,""P"":5,""S"":7,""T"":8}",7.0,8.0,10.0,5.0,HG,Purple,coop,E.B.,opt_nat,coop,10.0,1.0,4478.0,
,120.0,html-keyboard-response,73,2.0.0,2049437,wjhla23322,692638df063c96e069476515,69325e3e179aeba47c4d9c4d,32,feedbackTrial,ArrowLeft,,,,,,,,,,,,,,,,,"
                    <div style=""text-align:center;"">
                        <p style=""color:green; font-size:24px;"">Correct!</p><p>You now have 15 points.</p>
                        <p> Press any key to continue. </p>
                    </div>
                    "
,,html-keyboard-response,74,2.0.0,2054981,wjhla23322,692638df063c96e069476515,69325e3e179aeba47c4d9c4d,32,socialPredictionGame,,,,"{""R"":10,""P"":5,""S"":10,""T"":15}",10.0,15.0,10.0,5.0,SG,Green,def,E.B.,opt_nat,def,6.0,1.0,5543.0,
,172.0,html-keyboard-response,75,2.0.0,2055152,wjhla23322,692638df063c96e069476515,69325e3e179aeba47c4d9c4d,32,feedbackTrial,ArrowLeft,,,,,,,,,,,,,,,,,"
                    <div style=""text-align:center;"">
                        <p style=""color:green; font-size:24px;"">Correct!</p><p>You now have 16 points.</p>
                        <p> Press any key to continue. </p>
                    </div>
                    "
,,html-keyboard-response,76,2.0.0,2060431,wjhla23322,692638df063c96e069476515,69325e3e179aeba47c4d9c4d,32,socialPredictionGame,,,,"{""R"":10,""P"":5,""S"":0,""T"":15}",0.0,15.0,10.0,5.0,PD,Purple,coop,E.B.,opt_nat,def,8.0,0.0,5278.0,
,283.0,html-keyboard-response,77,2.0.0,2060715,wjhla23322,692638df063c96e069476515,69325e3e179aeba47c4d9c4d,32,feedbackTrial,ArrowLeft,,,,,,,,,,,,,,,,,"
                    <div style=""text-align:center;"">
                        <p style=""color:red; font-size:24px;"">Incorrect</p><p>You still have 16 points.</p>
                        <p> Press any key to continue. </p>
                    </div>
                    "
,,html-keyboard-response,78,2.0.0,2077410,wjhla23322,692638df063c96e069476515,69325e3e179aeba47c4d9c4d,32,socialPredictionGame,,,,"{""R"":10,""P"":5,""S"":0,""T"":8}",0.0,8.0,10.0,5.0,SH,Purple,coop,E.B.,opt_nat,coop,10.0,1.0,16695.0,
,117.0,html-keyboard-response,79,2.0.0,2077529,wjhla23322,692638df063c96e069476515,69325e3e179aeba47c4d9c4d,32,feedbackTrial,ArrowLeft,,,,,,,,,,,,,,,,,"
                    <div style=""text-align:center;"">
                        <p style=""color:green; font-size:24px;"">Correct!</p><p>You now have 17 points.</p>
                        <p> Press any key to continue. </p>
                    </div>
                    "
,16112.0,survey-html-form,80,2.1.0,2093641,wjhla23322,692638df063c96e069476515,69325e3e179aeba47c4d9c4d,32,strategyPrediction,"{""strategyPrediction"":""leaving with at least 10 points""}",,,,,,,,,,,,,,,,,
"[{""page_index"":0,""viewing_time"":1272}]",1272.0,instructions,81,2.1.0,2094912,wjhla23322,692638df063c96e069476515,69325e3e179aeba47c4d9c4d,32,,,,,,,,,,,,,,,,,,,
,,html-keyboard-response,82,2.0.0,2102880,wjhla23322,692638df063c96e069476515,69325e3e179aeba47c4d9c4d,32,socialPredictionGame,,,,"{""R"":10,""P"":5,""S"":7,""T"":5}",7.0,5.0,10.0,5.0,HG,Blue,coop,F.A.,pess_nat,coop,9.0,1.0,7967.0,
,404.0,html-keyboard-response,83,2.0.0,2103284,wjhla23322,692638df063c96e069476515,69325e3e179aeba47c4d9c4d,32,feedbackTrial,ArrowLeft,,,,,,,,,,,,,,,,,"
                    <div style=""text-align:center;"">
                        <p style=""color:green; font-size:24px;"">Correct!</p><p>You now have 18 points.</p>
                        <p> Press any key to continue. </p>
                    </div>
                    "
,,html-keyboard-response,84,2.0.0,2109289,wjhla23322,692638df063c96e069476515,69325e3e179aeba47c4d9c4d,32,socialPredictionGame,,,,"{""R"":10,""P"":5,""S"":10,""T"":15}",10.0,15.0,10.0,5.0,SG,Blue,coop,F.A.,pess_nat,coop,7.0,1.0,6005.0,
,450.0,html-keyboard-response,85,2.0.0,2109741,wjhla23322,692638df063c96e069476515,69325e3e179aeba47c4d9c4d,32,feedbackTrial,ArrowLeft,,,,,,,,,,,,,,,,,"
                    <div style=""text-align:center;"">
                        <p style=""color:green; font-size:24px;"">Correct!</p><p>You now have 19 points.</p>
                        <p> Press any key to continue. </p>
                    </div>
                    "
,,html-keyboard-response,86,2.0.0,2226454,wjhla23322,692638df063c96e069476515,69325e3e179aeba47c4d9c4d,32,socialPredictionGame,,,,"{""R"":10,""P"":5,""S"":7,""T"":8}",7.0,8.0,10.0,5.0,HG,Blue,coop,F.A.,pess_nat,coop,10.0,1.0,116711.0,
,640.0,html-keyboard-response,87,2.0.0,2227095,wjhla23322,692638df063c96e069476515,69325e3e179aeba47c4d9c4d,32,feedbackTrial,ArrowRight,,,,,,,,,,,,,,,,,"
                    <div style=""text-align:center;"">
                        <p style=""color:green; font-size:24px;"">Correct!</p><p>You now have 20 points.</p>
                        <p> Press any key to continue. </p>
                    </div>
                    "
