view_history,rt,trial_type,trial_index,plugin_version,time_elapsed,subjectID,studyID,sessionID,overallBonusPoints,task,response,question_order,success,Matrix,S,T,R,P,GameType,choice,GivenAns,Player,PlayerType,CorrAns,confidence,ScoreNum,time_on_trial,stimulus
,,html-keyboard-response,21,2.0.0,1442270,dvwu8xpo50,693e609928541f4126f49c4b,693eff918f6b4ab6a15be0ba,31,socialPredictionGame,,,,"{""R"":10,""P"":5,""S"":0,""T"":5}",0.0,5.0,10.0,5.0,SH,Green,def,F.A.,pess_nat,def,6.0,1.0,14449.5,
,3976.0,html-keyboard-response,22,2.0.0,1446247,dvwu8xpo50,693e609928541f4126f49c4b,693eff918f6b4ab6a15be0ba,31,feedbackTrial,Meta,,,,,,,,,,,,,,,,,"
                    <div style=""text-align:center;"">
                        <p style=""color:green; font-size:24px;"">Correct!</p><p>You now have 1 points.</p>
                        <p> Press any key to continue. </p>
                    </div>
                    "
,,html-keyboard-response,23,2.0.0,1449959,dvwu8xpo50,693e609928541f4126f49c4b,693eff918f6b4ab6a15be0ba,31,socialPredictionGame,,,,"{""R"":10,""P"":5,""S"":10,""T"":5}",10.0,5.0,10.0,5.0,HG,Purple,coop,F.A.,pess_nat,coop,6.0,1.0,3710.399999999907,
,1246.0,html-keyboard-response,24,2.0.0,1451206,dvwu8xpo50,693e609928541f4126f49c4b,693eff918f6b4ab6a15be0ba,31,feedbackTrial, ,,,,,,,,,,,,,,,,,"
                    <div style=""text-align:center;"">
                        <p style=""color:green; font-size:24px;"">Correct!</p><p>You now have 2 points.</p>
                        <p> Press any key to continue. </p>
                    </div>
                    "
,,html-keyboard-response,25,2.0.0,1454856,dvwu8xpo50,693e609928541f4126f49c4b,693eff918f6b4ab6a15be0ba,31,socialPredictionGame,,,,"{""R"":10,""P"":5,""S"":3,""T"":8}",3.0,8.0,10.0,5.0,SH,Green,def,F.A.,pess_nat,def,6.0,1.0,3648.2000000001863,
,1068.0,html-keyboard-response,26,2.0.0,1455925,dvwu8xpo50,693e609928541f4126f49c4b,693eff918f6b4ab6a15be0ba,31,feedbackTrial, ,,,,,,,,,,,,,,,,,"
                    <div style=""text-align:center;"">
                        <p style=""color:green; font-size:24px;"">Correct!</p><p>You now have 3 points.</p>
                        <p> Press any key to continue. </p>
                    </div>
                    "
,,html-keyboard-response,27,2.0.0,1459634,dvwu8xpo50,693e609928541f4126f49c4b,693eff918f6b4ab6a15be0ba,31,socialPredictionGame,,,,"{""R"":10,""P"":5,""S"":10,""T"":8}",10.0,8.0,10.0,5.0,HG,Green,def,F.A.,pess_nat,coop,6.0,0.0,3707.600000000093,
,821.0,html-keyboard-response,28,2.0.0,1460456,dvwu8xpo50,693e609928541f4126f49c4b,693eff918f6b4ab6a15be0ba,31,feedbackTrial, ,,,,,,,,,,,,,,,,,"
                    <div style=""text-align:center;"">
                        <p style=""color:red; font-size:24px;"">Incorrect</p><p>You still have 3 points.</p>
                        <p> Press any key to continue. </p>
                    </div>
                    "
,,html-keyboard-response,29,2.0.0,1464583,dvwu8xpo50,693e609928541f4126f49c4b,693eff918f6b4ab6a15be0ba,31,socialPredictionGame,,,,"{""R"":10,""P"":5,""S"":7,""T"":5}",7.0,5.0,10.0,5.0,HG,Purple,coop,F.A.,pess_nat,coop,6.0,1.0,4126.100000000093,
,1041.0,html-keyboard-response,30,2.0.0,1465626,dvwu8xpo50,693e609928541f4126f49c4b,693eff918f6b4ab6a15be0ba,31,feedbackTrial, ,,,,,,,,,,,,,,,,,"
                    <div style=""text-align:center;"">
                        <p style=""color:green; font-size:24px;"">Correct!</p><p>You now have 4 points.</p>
                        <p> Press any key to continue. </p>
                    </div>
                    "
,,html-keyboard-response,31,2.0.0,1469702,dvwu8xpo50,693e609928541f4126f49c4b,693eff918f6b4ab6a15be0ba,31,socialPredictionGame,,,,"{""R"":10,""P"":5,""S"":0,""T"":8}",0.0,8.0,10.0,5.0,SH,Green,def,F.A.,pess_nat,def,6.0,1.0,4074.1999999997206,
,921.0,html-keyboard-response,32,2.0.0,1470624,dvwu8xpo50,693e609928541f4126f49c4b,693eff918f6b4ab6a15be0ba,31,feedbackTrial, ,,,,,,,,,,,,,,,,,"
                    <div style=""text-align:center;"">
                        <p style=""color:green; font-size:24px;"">Correct!</p><p>You now have 5 points.</p>
                        <p> Press any key to continue. </p>
                    </div>
                    "
,,html-keyboard-response,33,2.0.0,1474722,dvwu8xpo50,693e609928541f4126f49c4b,693eff918f6b4ab6a15be0ba,31,socialPredictionGame,,,,"{""R"":10,""P"":5,""S"":3,""T"":5}",3.0,5.0,10.0,5.0,SH,Purple,coop,F.A.,pess_nat,def,6.0,0.0,4095.900000000373,
,635.0,html-keyboard-response,34,2.0.0,1475359,dvwu8xpo50,693e609928541f4126f49c4b,693eff918f6b4ab6a15be0ba,31,feedbackTrial, ,,,,,,,,,,,,,,,,,"
                    <div style=""text-align:center;"">
                        <p style=""color:red; font-size:24px;"">Incorrect</p><p>You still have 5 points.</p>
                        <p> Press any key to continue. </p>
                    </div>
                    "
,,html-keyboard-response,35,2.0.0,1478054,dvwu8xpo50,693e609928541f4126f49c4b,693eff918f6b4ab6a15be0ba,31,socialPredictionGame,,,,"{""R"":10,""P"":5,""S"":3,""T"":12}",3.0,12.0,10.0,5.0,PD,Green,def,F.A.,pess_nat,def,7.0,1.0,2693.0,
,744.0,html-keyboard-response,36,2.0.0,1478799,dvwu8xpo50,693e609928541f4126f49c4b,693eff918f6b4ab6a15be0ba,31,feedbackTrial, ,,,,,,,,,,,,,,,,,"
                    <div style=""text-align:center;"">
                        <p style=""color:green; font-size:24px;"">Correct!</p><p>You now have 6 points.</p>
                        <p> Press any key to continue. </p>
                    </div>
                    "
,,html-keyboard-response,37,2.0.0,1482347,dvwu8xpo50,693e609928541f4126f49c4b,693eff918f6b4ab6a15be0ba,31,socialPredictionGame,,,,"{""R"":10,""P"":5,""S"":3,""T"":15}",3.0,15.0,10.0,5.0,PD,Green,def,F.A.,pess_nat,def,8.0,1.0,3546.600000000093,
,696.0,html-keyboard-response,38,2.0.0,1483044,dvwu8xpo50,693e609928541f4126f49c4b,693eff918f6b4ab6a15be0ba,31,feedbackTrial, ,,,,,,,,,,,,,,,,,"
                    <div style=""text-align:center;"">
                        <p style=""color:green; font-size:24px;"">Correct!</p><p>You now have 7 points.</p>
                        <p> Press any key to continue. </p>
                    </div>
                    "
,,html-keyboard-response,39,2.0.0,1486122,dvwu8xpo50,693e609928541f4126f49c4b,693eff918f6b4ab6a15be0ba,31,socialPredictionGame,,,,"{""R"":10,""P"":5,""S"":0,""T"":12}",0.0,12.0,10.0,5.0,PD,Green,def,F.A.,pess_nat,def,9.0,1.0,3077.100000000093,
,913.0,html-keyboard-response,40,2.0.0,1487037,dvwu8xpo50,693e609928541f4126f49c4b,693eff918f6b4ab6a15be0ba,31,feedbackTrial, ,,,,,,,,,,,,,,,,,"
                    <div style=""text-align:center;"">
                        <p style=""color:green; font-size:24px;"">Correct!</p><p>You now have 8 points.</p>
                        <p> Press any key to continue. </p>
                    </div>
                    "
,,html-keyboard-response,41,2.0.0,1490126,dvwu8xpo50,693e609928541f4126f49c4b,693eff918f6b4ab6a15be0ba,31,socialPredictionGame,,,,"{""R"":10,""P"":5,""S"":10,""T"":12}",10.0,12.0,10.0,5.0,SG,Green,def,F.A.,pess_nat,coop,10.0,0.0,3088.4000000003725,
,833.0,html-keyboard-response,42,2.0.0,1490960,dvwu8xpo50,693e609928541f4126f49c4b,693eff918f6b4ab6a15be0ba,31,feedbackTrial, ,,,,,,,,,,,,,,,,,"
                    <div style=""text-align:center;"">
                        <p style=""color:red; font-size:24px;"">Incorrect</p><p>You still have 8 points.</p>
                        <p> Press any key to continue. </p>
                    </div>
                    "
,,html-keyboard-response,43,2.0.0,1494046,dvwu8xpo50,693e609928541f4126f49c4b,693eff918f6b4ab6a15be0ba,31,socialPredictionGame,,,,"{""R"":10,""P"":5,""S"":10,""T"":15}",10.0,15.0,10.0,5.0,SG,Purple,coop,F.A.,pess_nat,coop,9.0,1.0,3084.7000000001863,
,844.0,html-keyboard-response,44,2.0.0,1494892,dvwu8xpo50,693e609928541f4126f49c4b,693eff918f6b4ab6a15be0ba,31,feedbackTrial, ,,,,,,,,,,,,,,,,,"
                    <div style=""text-align:center;"">
                        <p style=""color:green; font-size:24px;"">Correct!</p><p>You now have 9 points.</p>
                        <p> Press any key to continue. </p>
                    </div>
                    "
,,html-keyboard-response,45,2.0.0,1498070,dvwu8xpo50,693e609928541f4126f49c4b,693eff918f6b4ab6a15be0ba,31,socialPredictionGame,,,,"{""R"":10,""P"":5,""S"":7,""T"":8}",7.0,8.0,10.0,5.0,HG,Green,def,F.A.,pess_nat,coop,9.0,0.0,3176.600000000093,
,713.0,html-keyboard-response,46,2.0.0,1498784,dvwu8xpo50,693e609928541f4126f49c4b,693eff918f6b4ab6a15be0ba,31,feedbackTrial, ,,,,,,,,,,,,,,,,,"
                    <div style=""text-align:center;"">
                        <p style=""color:red; font-size:24px;"">Incorrect</p><p>You still have 9 points.</p>
                        <p> Press any key to continue. </p>
                    </div>
                    "
,,html-keyboard-response,47,2.0.0,1502026,dvwu8xpo50,693e609928541f4126f49c4b,693eff918f6b4ab6a15be0ba,31,socialPredictionGame,,,,"{""R"":10,""P"":5,""S"":7,""T"":12}",7.0,12.0,10.0,5.0,SG,Purple,coop,F.A.,pess_nat,coop,8.0,1.0,3240.0999999996275,
,2094.0,html-keyboard-response,48,2.0.0,1504121,dvwu8xpo50,693e609928541f4126f49c4b,693eff918f6b4ab6a15be0ba,31,feedbackTrial, ,,,,,,,,,,,,,,,,,"
                    <div style=""text-align:center;"">
                        <p style=""color:green; font-size:24px;"">Correct!</p><p>You now have 10 points.</p>
                        <p> Press any key to continue. </p>
                    </div>
                    "
,53169.0,survey-html-form,49,2.1.0,1557295,dvwu8xpo50,693e609928541f4126f49c4b,693eff918f6b4ab6a15be0ba,31,strategyPrediction,"{""strategyPrediction"":""F.A strategy was follow instruction""}",,,,,,,,,,,,,,,,,
"[{""page_index"":0,""viewing_time"":1864}]",1864.0,instructions,50,2.1.0,1559161,dvwu8xpo50,693e609928541f4126f49c4b,693eff918f6b4ab6a15be0ba,31,,,,,,,,,,,,,,,,,,,
,,html-keyboard-response,51,2.0.0,1563397,dvwu8xpo50,693e609928541f4126f49c4b,693eff918f6b4ab6a15be0ba,31,socialPredictionGame,,,,"{""R"":10,""P"":5,""S"":3,""T"":15}",3.0,15.0,10.0,5.0,PD,Purple,def,D.T.,pess_inv,coop,7.0,0.0,4234.199999999721,
,683.0,html-keyboard-response,52,2.0.0,1564081,dvwu8xpo50,693e609928541f4126f49c4b,693eff918f6b4ab6a15be0ba,31,feedbackTrial, ,,,,,,,,,,,,,,,,,"
                    <div style=""text-align:center;"">
                        <p style=""color:red; font-size:24px;"">Incorrect</p><p>You still have 10 points.</p>
                        <p> Press any key to continue. </p>
                    </div>
                    "
,,html-keyboard-response,53,2.0.0,1567391,dvwu8xpo50,693e609928541f4126f49c4b,693eff918f6b4ab6a15be0ba,31,socialPredictionGame,,,,"{""R"":10,""P"":5,""S"":10,""T"":15}",10.0,15.0,10.0,5.0,SG,Red,coop,D.T.,pess_inv,def,9.0,0.0,3308.2000000001863,
,531.0,html-keyboard-response,54,2.0.0,1567923,dvwu8xpo50,693e609928541f4126f49c4b,693eff918f6b4ab6a15be0ba,31,feedbackTrial, ,,,,,,,,,,,,,,,,,"
                    <div style=""text-align:center;"">
                        <p style=""color:red; font-size:24px;"">Incorrect</p><p>You still have 10 points.</p>
                        <p> Press any key to continue. </p>
                    </div>
                    "
,,html-keyboard-response,55,2.0.0,1570881,dvwu8xpo50,693e609928541f4126f49c4b,693eff918f6b4ab6a15be0ba,31,socialPredictionGame,,,,"{""R"":10,""P"":5,""S"":7,""T"":12}",7.0,12.0,10.0,5.0,SG,Purple,def,D.T.,pess_inv,def,9.0,1.0,2956.5,
,624.0,html-keyboard-response,56,2.0.0,1571507,dvwu8xpo50,693e609928541f4126f49c4b,693eff918f6b4ab6a15be0ba,31,feedbackTrial, ,,,,,,,,,,,,,,,,,"
                    <div style=""text-align:center;"">
                        <p style=""color:green; font-size:24px;"">Correct!</p><p>You now have 11 points.</p>
                        <p> Press any key to continue. </p>
                    </div>
                    "
,,html-keyboard-response,57,2.0.0,1574957,dvwu8xpo50,693e609928541f4126f49c4b,693eff918f6b4ab6a15be0ba,31,socialPredictionGame,,,,"{""R"":10,""P"":5,""S"":3,""T"":8}",3.0,8.0,10.0,5.0,SH,Purple,def,D.T.,pess_inv,coop,8.0,0.0,3449.2000000001863,
,737.0,html-keyboard-response,58,2.0.0,1575696,dvwu8xpo50,693e609928541f4126f49c4b,693eff918f6b4ab6a15be0ba,31,feedbackTrial, ,,,,,,,,,,,,,,,,,"
                    <div style=""text-align:center;"">
                        <p style=""color:red; font-size:24px;"">Incorrect</p><p>You still have 11 points.</p>
                        <p> Press any key to continue. </p>
                    </div>
                    "
,,html-keyboard-response,59,2.0.0,1579358,dvwu8xpo50,693e609928541f4126f49c4b,693eff918f6b4ab6a15be0ba,31,socialPredictionGame,,,,"{""R"":10,""P"":5,""S"":0,""T"":5}",0.0,5.0,10.0,5.0,SH,Purple,def,D.T.,pess_inv,coop,10.0,0.0,3661.600000000093,
,861.0,html-keyboard-response,60,2.0.0,1580220,dvwu8xpo50,693e609928541f4126f49c4b,693eff918f6b4ab6a15be0ba,31,feedbackTrial, ,,,,,,,,,,,,,,,,,"
                    <div style=""text-align:center;"">
                        <p style=""color:red; font-size:24px;"">Incorrect</p><p>You still have 11 points.</p>
                        <p> Press any key to continue. </p>
                    </div>
                    "
,,html-keyboard-response,61,2.0.0,1583015,dvwu8xpo50,693e609928541f4126f49c4b,693eff918f6b4ab6a15be0ba,31,socialPredictionGame,,,,"{""R"":10,""P"":5,""S"":7,""T"":15}",7.0,15.0,10.0,5.0,SG,Red,coop,D.T.,pess_inv,def,7.0,0.0,2793.1999999997206,
,519.0,html-keyboard-response,62,2.0.0,1583535,dvwu8xpo50,693e609928541f4126f49c4b,693eff918f6b4ab6a15be0ba,31,feedbackTrial, ,,,,,,,,,,,,,,,,,"
                    <div style=""text-align:center;"">
                        <p style=""color:red; font-size:24px;"">Incorrect</p><p>You still have 11 points.</p>
                        <p> Press any key to continue. </p>
                    </div>
                    "
,,html-keyboard-response,63,2.0.0,1586610,dvwu8xpo50,693e609928541f4126f49c4b,693eff918f6b4ab6a15be0ba,31,socialPredictionGame,,,,"{""R"":10,""P"":5,""S"":7,""T"":8}",7.0,8.0,10.0,5.0,HG,Red,coop,D.T.,pess_inv,def,9.0,0.0,3073.5,
,531.0,html-keyboard-response,64,2.0.0,1587142,dvwu8xpo50,693e609928541f4126f49c4b,693eff918f6b4ab6a15be0ba,31,feedbackTrial, ,,,,,,,,,,,,,,,,,"
                    <div style=""text-align:center;"">
                        <p style=""color:red; font-size:24px;"">Incorrect</p><p>You still have 11 points.</p>
                        <p> Press any key to continue. </p>
                    </div>
                    "
,,html-keyboard-response,65,2.0.0,1590696,dvwu8xpo50,693e609928541f4126f49c4b,693eff918f6b4ab6a15be0ba,31,socialPredictionGame,,,,"{""R"":10,""P"":5,""S"":0,""T"":12}",0.0,12.0,10.0,5.0,PD,Purple,def,D.T.,pess_inv,coop,9.0,0.0,3552.7000000001863,
,781.0,html-keyboard-response,66,2.0.0,1591479,dvwu8xpo50,693e609928541f4126f49c4b,693eff918f6b4ab6a15be0ba,31,feedbackTrial, ,,,,,,,,,,,,,,,,,"
                    <div style=""text-align:center;"">
                        <p style=""color:red; font-size:24px;"">Incorrect</p><p>You still have 11 points.</p>
                        <p> Press any key to continue. </p>
                    </div>
                    "
,,html-keyboard-response,67,2.0.0,1594524,dvwu8xpo50,693e609928541f4126f49c4b,693eff918f6b4ab6a15be0ba,31,socialPredictionGame,,,,"{""R"":10,""P"":5,""S"":7,""T"":5}",7.0,5.0,10.0,5.0,HG,Red,coop,D.T.,pess_inv,def,7.0,0.0,3043.7999999998137,
,561.0,html-keyboard-response,68,2.0.0,1595086,dvwu8xpo50,693e609928541f4126f49c4b,693eff918f6b4ab6a15be0ba,31,feedbackTrial, ,,,,,,,,,,,,,,,,,"
                    <div style=""text-align:center;"">
                        <p style=""color:red; font-size:24px;"">Incorrect</p><p>You still have 11 points.</p>
                        <p> Press any key to continue. </p>
                    </div>
                    "
,,html-keyboard-response,69,2.0.0,1598834,dvwu8xpo50,693e609928541f4126f49c4b,693eff918f6b4ab6a15be0ba,31,socialPredictionGame,,,,"{""R"":10,""P"":5,""S"":10,""T"":5}",10.0,5.0,10.0,5.0,HG,Red,coop,D.T.,pess_inv,def,7.0,0.0,3747.0,
,896.0,html-keyboard-response,70,2.0.0,1599732,dvwu8xpo50,693e609928541f4126f49c4b,693eff918f6b4ab6a15be0ba,31,feedbackTrial, ,,,,,,,,,,,,,,,,,"
                    <div style=""text-align:center;"">
                        <p style=""color:red; font-size:24px;"">Incorrect</p><p>You still have 11 points.</p>
                        <p> Press any key to continue. </p>
                    </div>
                    "
,,html-keyboard-response,71,2.0.0,1602650,dvwu8xpo50,693e609928541f4126f49c4b,693eff918f6b4ab6a15be0ba,31,socialPredictionGame,,,,"{""R"":10,""P"":5,""S"":0,""T"":8}",0.0,8.0,10.0,5.0,SH,Purple,def,D.T.,pess_inv,coop,5.0,0.0,2916.7000000001863,
,915.0,html-keyboard-response,72,2.0.0,1603567,dvwu8xpo50,693e609928541f4126f49c4b,693eff918f6b4ab6a15be0ba,31,feedbackTrial, ,,,,,,,,,,,,,,,,,"
                    <div style=""text-align:center;"">
                        <p style=""color:red; font-size:24px;"">Incorrect</p><p>You still have 11 points.</p>
                        <p> Press any key to continue. </p>
                    </div>
                    "
,,html-keyboard-response,73,2.0.0,1611921,dvwu8xpo50,693e609928541f4126f49c4b,693eff918f6b4ab6a15be0ba,31,socialPredictionGame,,,,"{""R"":10,""P"":5,""S"":10,""T"":12}",10.0,12.0,10.0,5.0,SG,Purple,def,D.T.,pess_inv,def,4.0,1.0,8352.899999999907,
,994.0,html-keyboard-response,74,2.0.0,1612916,dvwu8xpo50,693e609928541f4126f49c4b,693eff918f6b4ab6a15be0ba,31,feedbackTrial, ,,,,,,,,,,,,,,,,,"
                    <div style=""text-align:center;"">
                        <p style=""color:green; font-size:24px;"">Correct!</p><p>You now have 12 points.</p>
                        <p> Press any key to continue. </p>
                    </div>
                    "
,,html-keyboard-response,75,2.0.0,1615964,dvwu8xpo50,693e609928541f4126f49c4b,693eff918f6b4ab6a15be0ba,31,socialPredictionGame,,,,"{""R"":10,""P"":5,""S"":3,""T"":5}",3.0,5.0,10.0,5.0,SH,Purple,def,D.T.,pess_inv,coop,3.0,0.0,3046.5999999996275,
,681.0,html-keyboard-response,76,2.0.0,1616647,dvwu8xpo50,693e609928541f4126f49c4b,693eff918f6b4ab6a15be0ba,31,feedbackTrial, ,,,,,,,,,,,,,,,,,"
                    <div style=""text-align:center;"">
                        <p style=""color:red; font-size:24px;"">Incorrect</p><p>You still have 12 points.</p>
                        <p> Press any key to continue. </p>
                    </div>
                    "
,,html-keyboard-response,77,2.0.0,1619918,dvwu8xpo50,693e609928541f4126f49c4b,693eff918f6b4ab6a15be0ba,31,socialPredictionGame,,,,"{""R"":10,""P"":5,""S"":0,""T"":15}",0.0,15.0,10.0,5.0,PD,Purple,def,D.T.,pess_inv,coop,7.0,0.0,3269.399999999907,
,534.0,html-keyboard-response,78,2.0.0,1620453,dvwu8xpo50,693e609928541f4126f49c4b,693eff918f6b4ab6a15be0ba,31,feedbackTrial, ,,,,,,,,,,,,,,,,,"
                    <div style=""text-align:center;"">
                        <p style=""color:red; font-size:24px;"">Incorrect</p><p>You still have 12 points.</p>
                        <p> Press any key to continue. </p>
                    </div>
                    "
,,html-keyboard-response,79,2.0.0,1623420,dvwu8xpo50,693e609928541f4126f49c4b,693eff918f6b4ab6a15be0ba,31,socialPredictionGame,,,,"{""R"":10,""P"":5,""S"":3,""T"":12}",3.0,12.0,10.0,5.0,PD,Red,coop,D.T.,pess_inv,coop,6.0,1.0,2965.100000000093,
,812.0,html-keyboard-response,80,2.0.0,1624233,dvwu8xpo50,693e609928541f4126f49c4b,693eff918f6b4ab6a15be0ba,31,feedbackTrial, ,,,,,,,,,,,,,,,,,"
                    <div style=""text-align:center;"">
                        <p style=""color:green; font-size:24px;"">Correct!</p><p>You now have 13 points.</p>
                        <p> Press any key to continue. </p>
                    </div>
                    "
,,html-keyboard-response,81,2.0.0,1627330,dvwu8xpo50,693e609928541f4126f49c4b,693eff918f6b4ab6a15be0ba,31,socialPredictionGame,,,,"{""R"":10,""P"":5,""S"":10,""T"":8}",10.0,8.0,10.0,5.0,HG,Red,coop,D.T.,pess_inv,def,7.0,0.0,3096.100000000093,
,547.0,html-keyboard-response,82,2.0.0,1627878,dvwu8xpo50,693e609928541f4126f49c4b,693eff918f6b4ab6a15be0ba,31,feedbackTrial, ,,,,,,,,,,,,,,,,,"
                    <div style=""text-align:center;"">
                        <p style=""color:red; font-size:24px;"">Incorrect</p><p>You still have 13 points.</p>
                        <p> Press any key to continue. </p>
                    </div>
                    "
,29174.0,survey-html-form,83,2.1.0,1657053,dvwu8xpo50,693e609928541f4126f49c4b,693eff918f6b4ab6a15be0ba,31,strategyPrediction,"{""strategyPrediction"":""strategy was equal value""}",,,,,,,,,,,,,,,,,
"[{""page_index"":0,""viewing_time"":2778}]",2778.0,instructions,84,2.1.0,1659833,dvwu8xpo50,693e609928541f4126f49c4b,693eff918f6b4ab6a15be0ba,31,,,,,,,,,,,,,,,,,,,
,,html-keyboard-response,85,2.0.0,1664206,dvwu8xpo50,693e609928541f4126f49c4b,693eff918f6b4ab6a15be0ba,31,socialPredictionGame,,,,"{""R"":10,""P"":5,""S"":7,""T"":15}",7.0,15.0,10.0,5.0,SG,Green,def,G.P.,opt_nat,def,7.0,1.0,4371.200000000186,
