view_history,rt,trial_type,trial_index,plugin_version,time_elapsed,subjectID,studyID,sessionID,overallBonusPoints,task,response,question_order,success,Matrix,S,T,R,P,GameType,choice,GivenAns,Player,PlayerType,CorrAns,confidence,ScoreNum,time_on_trial,stimulus
,,html-keyboard-response,17,2.0.0,131850,w74l9zrnef,692638df063c96e069476515,69326b677b4f8399b0a1c571,37,socialPredictionGame,,,,"{""R"":10,""P"":5,""S"":0,""T"":8}",0.0,8.0,10.0,5.0,SH,Blue,coop,F.A.,pess_inv,coop,7.0,1.0,6374.20000000298,
,319.0,html-keyboard-response,18,2.0.0,132174,w74l9zrnef,692638df063c96e069476515,69326b677b4f8399b0a1c571,37,feedbackTrial, ,,,,,,,,,,,,,,,,,"
                    <div style=""text-align:center;"">
                        <p style=""color:green; font-size:24px;"">Correct!</p><p>You now have 4 points.</p>
                        <p> Press any key to continue. </p>
                    </div>
                    "
,,html-keyboard-response,19,2.0.0,138902,w74l9zrnef,692638df063c96e069476515,69326b677b4f8399b0a1c571,37,socialPredictionGame,,,,"{""R"":10,""P"":5,""S"":7,""T"":8}",7.0,8.0,10.0,5.0,HG,Green,def,F.A.,pess_inv,def,7.0,1.0,6723.4000000059605,
,914.0,html-keyboard-response,20,2.0.0,139822,w74l9zrnef,692638df063c96e069476515,69326b677b4f8399b0a1c571,37,feedbackTrial, ,,,,,,,,,,,,,,,,,"
                    <div style=""text-align:center;"">
                        <p style=""color:green; font-size:24px;"">Correct!</p><p>You now have 5 points.</p>
                        <p> Press any key to continue. </p>
                    </div>
                    "
,,html-keyboard-response,21,2.0.0,145116,w74l9zrnef,692638df063c96e069476515,69326b677b4f8399b0a1c571,37,socialPredictionGame,,,,"{""R"":10,""P"":5,""S"":3,""T"":8}",3.0,8.0,10.0,5.0,SH,Green,def,F.A.,pess_inv,coop,7.0,0.0,5290.0,
,863.0,html-keyboard-response,22,2.0.0,145984,w74l9zrnef,692638df063c96e069476515,69326b677b4f8399b0a1c571,37,feedbackTrial, ,,,,,,,,,,,,,,,,,"
                    <div style=""text-align:center;"">
                        <p style=""color:red; font-size:24px;"">Incorrect</p><p>You still have 5 points.</p>
                        <p> Press any key to continue. </p>
                    </div>
                    "
,,html-keyboard-response,23,2.0.0,150965,w74l9zrnef,692638df063c96e069476515,69326b677b4f8399b0a1c571,37,socialPredictionGame,,,,"{""R"":10,""P"":5,""S"":7,""T"":15}",7.0,15.0,10.0,5.0,SG,Blue,coop,F.A.,pess_inv,def,7.0,0.0,4976.5,
,361.0,html-keyboard-response,24,2.0.0,151330,w74l9zrnef,692638df063c96e069476515,69326b677b4f8399b0a1c571,37,feedbackTrial, ,,,,,,,,,,,,,,,,,"
                    <div style=""text-align:center;"">
                        <p style=""color:red; font-size:24px;"">Incorrect</p><p>You still have 5 points.</p>
                        <p> Press any key to continue. </p>
                    </div>
                    "
,,html-keyboard-response,25,2.0.0,156913,w74l9zrnef,692638df063c96e069476515,69326b677b4f8399b0a1c571,37,socialPredictionGame,,,,"{""R"":10,""P"":5,""S"":10,""T"":15}",10.0,15.0,10.0,5.0,SG,Green,def,F.A.,pess_inv,def,7.0,1.0,5578.0999999940395,
,339.0,html-keyboard-response,26,2.0.0,157257,w74l9zrnef,692638df063c96e069476515,69326b677b4f8399b0a1c571,37,feedbackTrial, ,,,,,,,,,,,,,,,,,"
                    <div style=""text-align:center;"">
                        <p style=""color:green; font-size:24px;"">Correct!</p><p>You now have 6 points.</p>
                        <p> Press any key to continue. </p>
                    </div>
                    "
,,html-keyboard-response,27,2.0.0,162566,w74l9zrnef,692638df063c96e069476515,69326b677b4f8399b0a1c571,37,socialPredictionGame,,,,"{""R"":10,""P"":5,""S"":3,""T"":12}",3.0,12.0,10.0,5.0,PD,Blue,coop,F.A.,pess_inv,coop,6.0,1.0,5305.5,
,425.0,html-keyboard-response,28,2.0.0,162996,w74l9zrnef,692638df063c96e069476515,69326b677b4f8399b0a1c571,37,feedbackTrial, ,,,,,,,,,,,,,,,,,"
                    <div style=""text-align:center;"">
                        <p style=""color:green; font-size:24px;"">Correct!</p><p>You now have 7 points.</p>
                        <p> Press any key to continue. </p>
                    </div>
                    "
,,html-keyboard-response,29,2.0.0,166982,w74l9zrnef,692638df063c96e069476515,69326b677b4f8399b0a1c571,37,socialPredictionGame,,,,"{""R"":10,""P"":5,""S"":3,""T"":5}",3.0,5.0,10.0,5.0,SH,Green,def,F.A.,pess_inv,coop,7.0,0.0,3982.099999994039,
,422.0,html-keyboard-response,30,2.0.0,167410,w74l9zrnef,692638df063c96e069476515,69326b677b4f8399b0a1c571,37,feedbackTrial, ,,,,,,,,,,,,,,,,,"
                    <div style=""text-align:center;"">
                        <p style=""color:red; font-size:24px;"">Incorrect</p><p>You still have 7 points.</p>
                        <p> Press any key to continue. </p>
                    </div>
                    "
,,html-keyboard-response,31,2.0.0,171618,w74l9zrnef,692638df063c96e069476515,69326b677b4f8399b0a1c571,37,socialPredictionGame,,,,"{""R"":10,""P"":5,""S"":7,""T"":5}",7.0,5.0,10.0,5.0,HG,Green,def,F.A.,pess_inv,def,7.0,1.0,4202.70000000298,
,567.0,html-keyboard-response,32,2.0.0,172189,w74l9zrnef,692638df063c96e069476515,69326b677b4f8399b0a1c571,37,feedbackTrial, ,,,,,,,,,,,,,,,,,"
                    <div style=""text-align:center;"">
                        <p style=""color:green; font-size:24px;"">Correct!</p><p>You now have 8 points.</p>
                        <p> Press any key to continue. </p>
                    </div>
                    "
,,html-keyboard-response,33,2.0.0,176426,w74l9zrnef,692638df063c96e069476515,69326b677b4f8399b0a1c571,37,socialPredictionGame,,,,"{""R"":10,""P"":5,""S"":10,""T"":8}",10.0,8.0,10.0,5.0,HG,Green,def,F.A.,pess_inv,def,6.0,1.0,4233.20000000298,
,375.0,html-keyboard-response,34,2.0.0,176805,w74l9zrnef,692638df063c96e069476515,69326b677b4f8399b0a1c571,37,feedbackTrial, ,,,,,,,,,,,,,,,,,"
                    <div style=""text-align:center;"">
                        <p style=""color:green; font-size:24px;"">Correct!</p><p>You now have 9 points.</p>
                        <p> Press any key to continue. </p>
                    </div>
                    "
,,html-keyboard-response,35,2.0.0,181739,w74l9zrnef,692638df063c96e069476515,69326b677b4f8399b0a1c571,37,socialPredictionGame,,,,"{""R"":10,""P"":5,""S"":0,""T"":5}",0.0,5.0,10.0,5.0,SH,Green,def,F.A.,pess_inv,coop,8.0,0.0,4928.100000008941,
,337.0,html-keyboard-response,36,2.0.0,182081,w74l9zrnef,692638df063c96e069476515,69326b677b4f8399b0a1c571,37,feedbackTrial, ,,,,,,,,,,,,,,,,,"
                    <div style=""text-align:center;"">
                        <p style=""color:red; font-size:24px;"">Incorrect</p><p>You still have 9 points.</p>
                        <p> Press any key to continue. </p>
                    </div>
                    "
,,html-keyboard-response,37,2.0.0,186603,w74l9zrnef,692638df063c96e069476515,69326b677b4f8399b0a1c571,37,socialPredictionGame,,,,"{""R"":10,""P"":5,""S"":7,""T"":12}",7.0,12.0,10.0,5.0,SG,Blue,coop,F.A.,pess_inv,def,7.0,0.0,4516.399999991059,
,357.0,html-keyboard-response,38,2.0.0,186965,w74l9zrnef,692638df063c96e069476515,69326b677b4f8399b0a1c571,37,feedbackTrial, ,,,,,,,,,,,,,,,,,"
                    <div style=""text-align:center;"">
                        <p style=""color:red; font-size:24px;"">Incorrect</p><p>You still have 9 points.</p>
                        <p> Press any key to continue. </p>
                    </div>
                    "
,,html-keyboard-response,39,2.0.0,191758,w74l9zrnef,692638df063c96e069476515,69326b677b4f8399b0a1c571,37,socialPredictionGame,,,,"{""R"":10,""P"":5,""S"":3,""T"":15}",3.0,15.0,10.0,5.0,PD,Blue,coop,F.A.,pess_inv,coop,7.0,1.0,4789.79999999702,
,314.0,html-keyboard-response,40,2.0.0,192077,w74l9zrnef,692638df063c96e069476515,69326b677b4f8399b0a1c571,37,feedbackTrial, ,,,,,,,,,,,,,,,,,"
                    <div style=""text-align:center;"">
                        <p style=""color:green; font-size:24px;"">Correct!</p><p>You now have 10 points.</p>
                        <p> Press any key to continue. </p>
                    </div>
                    "
,,html-keyboard-response,41,2.0.0,198282,w74l9zrnef,692638df063c96e069476515,69326b677b4f8399b0a1c571,37,socialPredictionGame,,,,"{""R"":10,""P"":5,""S"":10,""T"":12}",10.0,12.0,10.0,5.0,SG,Green,def,F.A.,pess_inv,def,7.0,1.0,6200.70000000298,
,350.0,html-keyboard-response,42,2.0.0,198637,w74l9zrnef,692638df063c96e069476515,69326b677b4f8399b0a1c571,37,feedbackTrial, ,,,,,,,,,,,,,,,,,"
                    <div style=""text-align:center;"">
                        <p style=""color:green; font-size:24px;"">Correct!</p><p>You now have 11 points.</p>
                        <p> Press any key to continue. </p>
                    </div>
                    "
,11057.0,survey-html-form,43,2.1.0,209701,w74l9zrnef,692638df063c96e069476515,69326b677b4f8399b0a1c571,37,strategyPrediction,"{""strategyPrediction"":""Keep the opponents points as low as possible""}",,,,,,,,,,,,,,,,,
"[{""page_index"":0,""viewing_time"":3362}]",3362.0,instructions,44,2.1.0,213068,w74l9zrnef,692638df063c96e069476515,69326b677b4f8399b0a1c571,37,,,,,,,,,,,,,,,,,,,
,,html-keyboard-response,45,2.0.0,218830,w74l9zrnef,692638df063c96e069476515,69326b677b4f8399b0a1c571,37,socialPredictionGame,,,,"{""R"":10,""P"":5,""S"":10,""T"":8}",10.0,8.0,10.0,5.0,HG,Green,def,E.B.,pess_nat,coop,8.0,0.0,5756.79999999702,
,1186.0,html-keyboard-response,46,2.0.0,220021,w74l9zrnef,692638df063c96e069476515,69326b677b4f8399b0a1c571,37,feedbackTrial, ,,,,,,,,,,,,,,,,,"
                    <div style=""text-align:center;"">
                        <p style=""color:red; font-size:24px;"">Incorrect</p><p>You still have 11 points.</p>
                        <p> Press any key to continue. </p>
                    </div>
                    "
,,html-keyboard-response,47,2.0.0,226077,w74l9zrnef,692638df063c96e069476515,69326b677b4f8399b0a1c571,37,socialPredictionGame,,,,"{""R"":10,""P"":5,""S"":7,""T"":15}",7.0,15.0,10.0,5.0,SG,Purple,coop,E.B.,pess_nat,coop,7.0,1.0,6051.5,
,1010.0,html-keyboard-response,48,2.0.0,227091,w74l9zrnef,692638df063c96e069476515,69326b677b4f8399b0a1c571,37,feedbackTrial, ,,,,,,,,,,,,,,,,,"
                    <div style=""text-align:center;"">
                        <p style=""color:green; font-size:24px;"">Correct!</p><p>You now have 12 points.</p>
                        <p> Press any key to continue. </p>
                    </div>
                    "
,,html-keyboard-response,49,2.0.0,231651,w74l9zrnef,692638df063c96e069476515,69326b677b4f8399b0a1c571,37,socialPredictionGame,,,,"{""R"":10,""P"":5,""S"":0,""T"":15}",0.0,15.0,10.0,5.0,PD,Purple,coop,E.B.,pess_nat,def,7.0,0.0,4554.300000011921,
,495.0,html-keyboard-response,50,2.0.0,232149,w74l9zrnef,692638df063c96e069476515,69326b677b4f8399b0a1c571,37,feedbackTrial, ,,,,,,,,,,,,,,,,,"
                    <div style=""text-align:center;"">
                        <p style=""color:red; font-size:24px;"">Incorrect</p><p>You still have 12 points.</p>
                        <p> Press any key to continue. </p>
                    </div>
                    "
,,html-keyboard-response,51,2.0.0,237211,w74l9zrnef,692638df063c96e069476515,69326b677b4f8399b0a1c571,37,socialPredictionGame,,,,"{""R"":10,""P"":5,""S"":10,""T"":12}",10.0,12.0,10.0,5.0,SG,Purple,coop,E.B.,pess_nat,coop,6.0,1.0,5056.5,
,334.0,html-keyboard-response,52,2.0.0,237549,w74l9zrnef,692638df063c96e069476515,69326b677b4f8399b0a1c571,37,feedbackTrial, ,,,,,,,,,,,,,,,,,"
                    <div style=""text-align:center;"">
                        <p style=""color:green; font-size:24px;"">Correct!</p><p>You now have 13 points.</p>
                        <p> Press any key to continue. </p>
                    </div>
                    "
,,html-keyboard-response,53,2.0.0,241674,w74l9zrnef,692638df063c96e069476515,69326b677b4f8399b0a1c571,37,socialPredictionGame,,,,"{""R"":10,""P"":5,""S"":3,""T"":5}",3.0,5.0,10.0,5.0,SH,Green,def,E.B.,pess_nat,def,8.0,1.0,4121.0,
,379.0,html-keyboard-response,54,2.0.0,242057,w74l9zrnef,692638df063c96e069476515,69326b677b4f8399b0a1c571,37,feedbackTrial, ,,,,,,,,,,,,,,,,,"
                    <div style=""text-align:center;"">
                        <p style=""color:green; font-size:24px;"">Correct!</p><p>You now have 14 points.</p>
                        <p> Press any key to continue. </p>
                    </div>
                    "
,,html-keyboard-response,55,2.0.0,246428,w74l9zrnef,692638df063c96e069476515,69326b677b4f8399b0a1c571,37,socialPredictionGame,,,,"{""R"":10,""P"":5,""S"":3,""T"":8}",3.0,8.0,10.0,5.0,SH,Green,def,E.B.,pess_nat,def,7.0,1.0,4365.4000000059605,
,518.0,html-keyboard-response,56,2.0.0,246951,w74l9zrnef,692638df063c96e069476515,69326b677b4f8399b0a1c571,37,feedbackTrial, ,,,,,,,,,,,,,,,,,"
                    <div style=""text-align:center;"">
                        <p style=""color:green; font-size:24px;"">Correct!</p><p>You now have 15 points.</p>
                        <p> Press any key to continue. </p>
                    </div>
                    "
,,html-keyboard-response,57,2.0.0,251184,w74l9zrnef,692638df063c96e069476515,69326b677b4f8399b0a1c571,37,socialPredictionGame,,,,"{""R"":10,""P"":5,""S"":3,""T"":12}",3.0,12.0,10.0,5.0,PD,Purple,coop,E.B.,pess_nat,def,7.0,0.0,4230.20000000298,
,437.0,html-keyboard-response,58,2.0.0,251625,w74l9zrnef,692638df063c96e069476515,69326b677b4f8399b0a1c571,37,feedbackTrial, ,,,,,,,,,,,,,,,,,"
                    <div style=""text-align:center;"">
                        <p style=""color:red; font-size:24px;"">Incorrect</p><p>You still have 15 points.</p>
                        <p> Press any key to continue. </p>
                    </div>
                    "
,,html-keyboard-response,59,2.0.0,256429,w74l9zrnef,692638df063c96e069476515,69326b677b4f8399b0a1c571,37,socialPredictionGame,,,,"{""R"":10,""P"":5,""S"":0,""T"":12}",0.0,12.0,10.0,5.0,PD,Purple,coop,E.B.,pess_nat,def,7.0,0.0,4799.20000000298,
,550.0,html-keyboard-response,60,2.0.0,256984,w74l9zrnef,692638df063c96e069476515,69326b677b4f8399b0a1c571,37,feedbackTrial, ,,,,,,,,,,,,,,,,,"
                    <div style=""text-align:center;"">
                        <p style=""color:red; font-size:24px;"">Incorrect</p><p>You still have 15 points.</p>
                        <p> Press any key to continue. </p>
                    </div>
                    "
,,html-keyboard-response,61,2.0.0,261615,w74l9zrnef,692638df063c96e069476515,69326b677b4f8399b0a1c571,37,socialPredictionGame,,,,"{""R"":10,""P"":5,""S"":0,""T"":8}",0.0,8.0,10.0,5.0,SH,Green,def,E.B.,pess_nat,def,7.0,1.0,4626.100000008941,
,337.0,html-keyboard-response,62,2.0.0,261957,w74l9zrnef,692638df063c96e069476515,69326b677b4f8399b0a1c571,37,feedbackTrial, ,,,,,,,,,,,,,,,,,"
                    <div style=""text-align:center;"">
                        <p style=""color:green; font-size:24px;"">Correct!</p><p>You now have 16 points.</p>
                        <p> Press any key to continue. </p>
                    </div>
                    "
,,html-keyboard-response,63,2.0.0,267230,w74l9zrnef,692638df063c96e069476515,69326b677b4f8399b0a1c571,37,socialPredictionGame,,,,"{""R"":10,""P"":5,""S"":7,""T"":8}",7.0,8.0,10.0,5.0,HG,Green,def,E.B.,pess_nat,coop,7.0,0.0,5268.9000000059605,
,249.0,html-keyboard-response,64,2.0.0,267484,w74l9zrnef,692638df063c96e069476515,69326b677b4f8399b0a1c571,37,feedbackTrial, ,,,,,,,,,,,,,,,,,"
                    <div style=""text-align:center;"">
                        <p style=""color:red; font-size:24px;"">Incorrect</p><p>You still have 16 points.</p>
                        <p> Press any key to continue. </p>
                    </div>
                    "
,,html-keyboard-response,65,2.0.0,271740,w74l9zrnef,692638df063c96e069476515,69326b677b4f8399b0a1c571,37,socialPredictionGame,,,,"{""R"":10,""P"":5,""S"":10,""T"":5}",10.0,5.0,10.0,5.0,HG,Green,def,E.B.,pess_nat,coop,7.0,0.0,4252.0,
,1387.0,html-keyboard-response,66,2.0.0,273131,w74l9zrnef,692638df063c96e069476515,69326b677b4f8399b0a1c571,37,feedbackTrial, ,,,,,,,,,,,,,,,,,"
                    <div style=""text-align:center;"">
                        <p style=""color:red; font-size:24px;"">Incorrect</p><p>You still have 16 points.</p>
                        <p> Press any key to continue. </p>
                    </div>
                    "
,,html-keyboard-response,67,2.0.0,277531,w74l9zrnef,692638df063c96e069476515,69326b677b4f8399b0a1c571,37,socialPredictionGame,,,,"{""R"":10,""P"":5,""S"":7,""T"":12}",7.0,12.0,10.0,5.0,SG,Purple,coop,E.B.,pess_nat,coop,6.0,1.0,4394.20000000298,
,266.0,html-keyboard-response,68,2.0.0,277802,w74l9zrnef,692638df063c96e069476515,69326b677b4f8399b0a1c571,37,feedbackTrial, ,,,,,,,,,,,,,,,,,"
                    <div style=""text-align:center;"">
                        <p style=""color:green; font-size:24px;"">Correct!</p><p>You now have 17 points.</p>
                        <p> Press any key to continue. </p>
                    </div>
                    "
,,html-keyboard-response,69,2.0.0,281739,w74l9zrnef,692638df063c96e069476515,69326b677b4f8399b0a1c571,37,socialPredictionGame,,,,"{""R"":10,""P"":5,""S"":7,""T"":5}",7.0,5.0,10.0,5.0,HG,Purple,coop,E.B.,pess_nat,coop,5.0,1.0,3932.599999994039,
,357.0,html-keyboard-response,70,2.0.0,282099,w74l9zrnef,692638df063c96e069476515,69326b677b4f8399b0a1c571,37,feedbackTrial, ,,,,,,,,,,,,,,,,,"
                    <div style=""text-align:center;"">
                        <p style=""color:green; font-size:24px;"">Correct!</p><p>You now have 18 points.</p>
                        <p> Press any key to continue. </p>
                    </div>
                    "
,,html-keyboard-response,71,2.0.0,286184,w74l9zrnef,692638df063c96e069476515,69326b677b4f8399b0a1c571,37,socialPredictionGame,,,,"{""R"":10,""P"":5,""S"":10,""T"":15}",10.0,15.0,10.0,5.0,SG,Purple,coop,E.B.,pess_nat,coop,5.0,1.0,4079.599999994039,
,498.0,html-keyboard-response,72,2.0.0,286687,w74l9zrnef,692638df063c96e069476515,69326b677b4f8399b0a1c571,37,feedbackTrial, ,,,,,,,,,,,,,,,,,"
                    <div style=""text-align:center;"">
                        <p style=""color:green; font-size:24px;"">Correct!</p><p>You now have 19 points.</p>
                        <p> Press any key to continue. </p>
                    </div>
                    "
,,html-keyboard-response,73,2.0.0,291995,w74l9zrnef,692638df063c96e069476515,69326b677b4f8399b0a1c571,37,socialPredictionGame,,,,"{""R"":10,""P"":5,""S"":3,""T"":15}",3.0,15.0,10.0,5.0,PD,Purple,coop,E.B.,pess_nat,def,6.0,0.0,5304.20000000298,
,333.0,html-keyboard-response,74,2.0.0,292333,w74l9zrnef,692638df063c96e069476515,69326b677b4f8399b0a1c571,37,feedbackTrial, ,,,,,,,,,,,,,,,,,"
                    <div style=""text-align:center;"">
                        <p style=""color:red; font-size:24px;"">Incorrect</p><p>You still have 19 points.</p>
                        <p> Press any key to continue. </p>
                    </div>
                    "
,,html-keyboard-response,75,2.0.0,296272,w74l9zrnef,692638df063c96e069476515,69326b677b4f8399b0a1c571,37,socialPredictionGame,,,,"{""R"":10,""P"":5,""S"":0,""T"":5}",0.0,5.0,10.0,5.0,SH,Purple,coop,E.B.,pess_nat,def,5.0,0.0,3935.0,
,250.0,html-keyboard-response,76,2.0.0,296527,w74l9zrnef,692638df063c96e069476515,69326b677b4f8399b0a1c571,37,feedbackTrial, ,,,,,,,,,,,,,,,,,"
                    <div style=""text-align:center;"">
                        <p style=""color:red; font-size:24px;"">Incorrect</p><p>You still have 19 points.</p>
                        <p> Press any key to continue. </p>
                    </div>
                    "
,31892.0,survey-html-form,77,2.1.0,328423,w74l9zrnef,692638df063c96e069476515,69326b677b4f8399b0a1c571,37,strategyPrediction,"{""strategyPrediction"":""I don't know. I thought maybe they were trying to keep the opponents points lower but then they contradicted that quite a bit.""}",,,,,,,,,,,,,,,,,
"[{""page_index"":0,""viewing_time"":2396}]",2396.0,instructions,78,2.1.0,330824,w74l9zrnef,692638df063c96e069476515,69326b677b4f8399b0a1c571,37,,,,,,,,,,,,,,,,,,,
,,html-keyboard-response,79,2.0.0,336362,w74l9zrnef,692638df063c96e069476515,69326b677b4f8399b0a1c571,37,socialPredictionGame,,,,"{""R"":10,""P"":5,""S"":3,""T"":12}",3.0,12.0,10.0,5.0,PD,Red,coop,D.T.,opt_inv,coop,6.0,1.0,5532.300000011921,
,237.0,html-keyboard-response,80,2.0.0,336602,w74l9zrnef,692638df063c96e069476515,69326b677b4f8399b0a1c571,37,feedbackTrial, ,,,,,,,,,,,,,,,,,"
                    <div style=""text-align:center;"">
                        <p style=""color:green; font-size:24px;"">Correct!</p><p>You now have 20 points.</p>
                        <p> Press any key to continue. </p>
                    </div>
                    "
,,html-keyboard-response,81,2.0.0,340532,w74l9zrnef,692638df063c96e069476515,69326b677b4f8399b0a1c571,37,socialPredictionGame,,,,"{""R"":10,""P"":5,""S"":0,""T"":15}",0.0,15.0,10.0,5.0,PD,Red,coop,D.T.,opt_inv,coop,6.0,1.0,3926.6000000089407,
,170.0,html-keyboard-response,82,2.0.0,340707,w74l9zrnef,692638df063c96e069476515,69326b677b4f8399b0a1c571,37,feedbackTrial, ,,,,,,,,,,,,,,,,,"
                    <div style=""text-align:center;"">
                        <p style=""color:green; font-size:24px;"">Correct!</p><p>You now have 21 points.</p>
                        <p> Press any key to continue. </p>
                    </div>
                    "
,,html-keyboard-response,83,2.0.0,346551,w74l9zrnef,692638df063c96e069476515,69326b677b4f8399b0a1c571,37,socialPredictionGame,,,,"{""R"":10,""P"":5,""S"":0,""T"":8}",0.0,8.0,10.0,5.0,SH,Purple,def,D.T.,opt_inv,def,7.0,1.0,5839.20000000298,
,99.0,html-keyboard-response,84,2.0.0,346654,w74l9zrnef,692638df063c96e069476515,69326b677b4f8399b0a1c571,37,feedbackTrial, ,,,,,,,,,,,,,,,,,"
                    <div style=""text-align:center;"">
                        <p style=""color:green; font-size:24px;"">Correct!</p><p>You now have 22 points.</p>
                        <p> Press any key to continue. </p>
                    </div>
                    "
,,html-keyboard-response,85,2.0.0,350556,w74l9zrnef,692638df063c96e069476515,69326b677b4f8399b0a1c571,37,socialPredictionGame,,,,"{""R"":10,""P"":5,""S"":0,""T"":5}",0.0,5.0,10.0,5.0,SH,Red,coop,D.T.,opt_inv,def,5.0,0.0,3898.0,
,552.0,html-keyboard-response,86,2.0.0,351113,w74l9zrnef,692638df063c96e069476515,69326b677b4f8399b0a1c571,37,feedbackTrial, ,,,,,,,,,,,,,,,,,"
                    <div style=""text-align:center;"">
                        <p style=""color:red; font-size:24px;"">Incorrect</p><p>You still have 22 points.</p>
                        <p> Press any key to continue. </p>
                    </div>
                    "
,,html-keyboard-response,87,2.0.0,355248,w74l9zrnef,692638df063c96e069476515,69326b677b4f8399b0a1c571,37,socialPredictionGame,,,,"{""R"":10,""P"":5,""S"":3,""T"":15}",3.0,15.0,10.0,5.0,PD,Red,coop,D.T.,opt_inv,coop,6.0,1.0,4131.600000008941,
