view_history,rt,trial_type,trial_index,plugin_version,time_elapsed,subjectID,studyID,sessionID,overallBonusPoints,task,response,question_order,success,Matrix,S,T,R,P,GameType,choice,GivenAns,Player,PlayerType,CorrAns,confidence,ScoreNum,time_on_trial,stimulus
,,html-keyboard-response,21,2.0.0,180714,crl6ayhdwz,693e609928541f4126f49c4b,693e77d134c9b5e8c0c4e21d,37,socialPredictionGame,,,,"{""R"":10,""P"":5,""S"":0,""T"":8}",0.0,8.0,10.0,5.0,SH,Green,def,E.B.,pess_nat,def,8.0,1.0,5277.700000047684,
,697.0,html-keyboard-response,22,2.0.0,181411,crl6ayhdwz,693e609928541f4126f49c4b,693e77d134c9b5e8c0c4e21d,37,feedbackTrial, ,,,,,,,,,,,,,,,,,"
                    <div style=""text-align:center;"">
                        <p style=""color:green; font-size:24px;"">Correct!</p><p>You now have 6 points.</p>
                        <p> Press any key to continue. </p>
                    </div>
                    "
,,html-keyboard-response,23,2.0.0,188579,crl6ayhdwz,693e609928541f4126f49c4b,693e77d134c9b5e8c0c4e21d,37,socialPredictionGame,,,,"{""R"":10,""P"":5,""S"":3,""T"":15}",3.0,15.0,10.0,5.0,PD,Green,def,E.B.,pess_nat,def,9.0,1.0,7167.300000190735,
,991.0,html-keyboard-response,24,2.0.0,189571,crl6ayhdwz,693e609928541f4126f49c4b,693e77d134c9b5e8c0c4e21d,37,feedbackTrial, ,,,,,,,,,,,,,,,,,"
                    <div style=""text-align:center;"">
                        <p style=""color:green; font-size:24px;"">Correct!</p><p>You now have 7 points.</p>
                        <p> Press any key to continue. </p>
                    </div>
                    "
,,html-keyboard-response,25,2.0.0,194549,crl6ayhdwz,693e609928541f4126f49c4b,693e77d134c9b5e8c0c4e21d,37,socialPredictionGame,,,,"{""R"":10,""P"":5,""S"":7,""T"":12}",7.0,12.0,10.0,5.0,SG,Green,def,E.B.,pess_nat,coop,7.0,0.0,4977.5,
,1302.0,html-keyboard-response,26,2.0.0,195852,crl6ayhdwz,693e609928541f4126f49c4b,693e77d134c9b5e8c0c4e21d,37,feedbackTrial, ,,,,,,,,,,,,,,,,,"
                    <div style=""text-align:center;"">
                        <p style=""color:red; font-size:24px;"">Incorrect</p><p>You still have 7 points.</p>
                        <p> Press any key to continue. </p>
                    </div>
                    "
,,html-keyboard-response,27,2.0.0,202214,crl6ayhdwz,693e609928541f4126f49c4b,693e77d134c9b5e8c0c4e21d,37,socialPredictionGame,,,,"{""R"":10,""P"":5,""S"":3,""T"":8}",3.0,8.0,10.0,5.0,SH,Green,def,E.B.,pess_nat,def,7.0,1.0,6361.200000047684,
,744.0,html-keyboard-response,28,2.0.0,202958,crl6ayhdwz,693e609928541f4126f49c4b,693e77d134c9b5e8c0c4e21d,37,feedbackTrial, ,,,,,,,,,,,,,,,,,"
                    <div style=""text-align:center;"">
                        <p style=""color:green; font-size:24px;"">Correct!</p><p>You now have 8 points.</p>
                        <p> Press any key to continue. </p>
                    </div>
                    "
,,html-keyboard-response,29,2.0.0,208150,crl6ayhdwz,693e609928541f4126f49c4b,693e77d134c9b5e8c0c4e21d,37,socialPredictionGame,,,,"{""R"":10,""P"":5,""S"":10,""T"":8}",10.0,8.0,10.0,5.0,HG,Purple,coop,E.B.,pess_nat,coop,9.0,1.0,5189.799999952316,
,742.0,html-keyboard-response,30,2.0.0,208893,crl6ayhdwz,693e609928541f4126f49c4b,693e77d134c9b5e8c0c4e21d,37,feedbackTrial, ,,,,,,,,,,,,,,,,,"
                    <div style=""text-align:center;"">
                        <p style=""color:green; font-size:24px;"">Correct!</p><p>You now have 9 points.</p>
                        <p> Press any key to continue. </p>
                    </div>
                    "
,,html-keyboard-response,31,2.0.0,215150,crl6ayhdwz,693e609928541f4126f49c4b,693e77d134c9b5e8c0c4e21d,37,socialPredictionGame,,,,"{""R"":10,""P"":5,""S"":3,""T"":12}",3.0,12.0,10.0,5.0,PD,Green,def,E.B.,pess_nat,def,9.0,1.0,6252.900000095367,
,765.0,html-keyboard-response,32,2.0.0,215916,crl6ayhdwz,693e609928541f4126f49c4b,693e77d134c9b5e8c0c4e21d,37,feedbackTrial, ,,,,,,,,,,,,,,,,,"
                    <div style=""text-align:center;"">
                        <p style=""color:green; font-size:24px;"">Correct!</p><p>You now have 10 points.</p>
                        <p> Press any key to continue. </p>
                    </div>
                    "
,,html-keyboard-response,33,2.0.0,226222,crl6ayhdwz,693e609928541f4126f49c4b,693e77d134c9b5e8c0c4e21d,37,socialPredictionGame,,,,"{""R"":10,""P"":5,""S"":7,""T"":8}",7.0,8.0,10.0,5.0,HG,Purple,coop,E.B.,pess_nat,coop,10.0,1.0,10305.200000047684,
,694.0,html-keyboard-response,34,2.0.0,226917,crl6ayhdwz,693e609928541f4126f49c4b,693e77d134c9b5e8c0c4e21d,37,feedbackTrial, ,,,,,,,,,,,,,,,,,"
                    <div style=""text-align:center;"">
                        <p style=""color:green; font-size:24px;"">Correct!</p><p>You now have 11 points.</p>
                        <p> Press any key to continue. </p>
                    </div>
                    "
,,html-keyboard-response,35,2.0.0,232455,crl6ayhdwz,693e609928541f4126f49c4b,693e77d134c9b5e8c0c4e21d,37,socialPredictionGame,,,,"{""R"":10,""P"":5,""S"":0,""T"":15}",0.0,15.0,10.0,5.0,PD,Green,def,E.B.,pess_nat,def,8.0,1.0,5536.299999952316,
,636.0,html-keyboard-response,36,2.0.0,233092,crl6ayhdwz,693e609928541f4126f49c4b,693e77d134c9b5e8c0c4e21d,37,feedbackTrial, ,,,,,,,,,,,,,,,,,"
                    <div style=""text-align:center;"">
                        <p style=""color:green; font-size:24px;"">Correct!</p><p>You now have 12 points.</p>
                        <p> Press any key to continue. </p>
                    </div>
                    "
,,html-keyboard-response,37,2.0.0,238355,crl6ayhdwz,693e609928541f4126f49c4b,693e77d134c9b5e8c0c4e21d,37,socialPredictionGame,,,,"{""R"":10,""P"":5,""S"":10,""T"":12}",10.0,12.0,10.0,5.0,SG,Purple,coop,E.B.,pess_nat,coop,8.0,1.0,5261.700000047684,
,603.0,html-keyboard-response,38,2.0.0,238958,crl6ayhdwz,693e609928541f4126f49c4b,693e77d134c9b5e8c0c4e21d,37,feedbackTrial, ,,,,,,,,,,,,,,,,,"
                    <div style=""text-align:center;"">
                        <p style=""color:green; font-size:24px;"">Correct!</p><p>You now have 13 points.</p>
                        <p> Press any key to continue. </p>
                    </div>
                    "
,,html-keyboard-response,39,2.0.0,243956,crl6ayhdwz,693e609928541f4126f49c4b,693e77d134c9b5e8c0c4e21d,37,socialPredictionGame,,,,"{""R"":10,""P"":5,""S"":10,""T"":5}",10.0,5.0,10.0,5.0,HG,Purple,coop,E.B.,pess_nat,coop,10.0,1.0,4995.299999952316,
,623.0,html-keyboard-response,40,2.0.0,244579,crl6ayhdwz,693e609928541f4126f49c4b,693e77d134c9b5e8c0c4e21d,37,feedbackTrial, ,,,,,,,,,,,,,,,,,"
                    <div style=""text-align:center;"">
                        <p style=""color:green; font-size:24px;"">Correct!</p><p>You now have 14 points.</p>
                        <p> Press any key to continue. </p>
                    </div>
                    "
,,html-keyboard-response,41,2.0.0,252824,crl6ayhdwz,693e609928541f4126f49c4b,693e77d134c9b5e8c0c4e21d,37,socialPredictionGame,,,,"{""R"":10,""P"":5,""S"":7,""T"":15}",7.0,15.0,10.0,5.0,SG,Green,def,E.B.,pess_nat,coop,4.0,0.0,8243.700000047684,
,691.0,html-keyboard-response,42,2.0.0,253515,crl6ayhdwz,693e609928541f4126f49c4b,693e77d134c9b5e8c0c4e21d,37,feedbackTrial, ,,,,,,,,,,,,,,,,,"
                    <div style=""text-align:center;"">
                        <p style=""color:red; font-size:24px;"">Incorrect</p><p>You still have 14 points.</p>
                        <p> Press any key to continue. </p>
                    </div>
                    "
,12940.0,survey-html-form,43,2.1.0,266455,crl6ayhdwz,693e609928541f4126f49c4b,693e77d134c9b5e8c0c4e21d,37,strategyPrediction,"{""strategyPrediction"":""It was to mostly choose the safe option.""}",,,,,,,,,,,,,,,,,
"[{""page_index"":0,""viewing_time"":3288}]",3288.0,instructions,44,2.1.0,269744,crl6ayhdwz,693e609928541f4126f49c4b,693e77d134c9b5e8c0c4e21d,37,,,,,,,,,,,,,,,,,,,
,,html-keyboard-response,45,2.0.0,276308,crl6ayhdwz,693e609928541f4126f49c4b,693e77d134c9b5e8c0c4e21d,37,socialPredictionGame,,,,"{""R"":10,""P"":5,""S"":0,""T"":5}",0.0,5.0,10.0,5.0,SH,Purple,def,G.P.,pess_inv,coop,5.0,0.0,6563.299999952316,
,744.0,html-keyboard-response,46,2.0.0,277053,crl6ayhdwz,693e609928541f4126f49c4b,693e77d134c9b5e8c0c4e21d,37,feedbackTrial, ,,,,,,,,,,,,,,,,,"
                    <div style=""text-align:center;"">
                        <p style=""color:red; font-size:24px;"">Incorrect</p><p>You still have 14 points.</p>
                        <p> Press any key to continue. </p>
                    </div>
                    "
,,html-keyboard-response,47,2.0.0,281784,crl6ayhdwz,693e609928541f4126f49c4b,693e77d134c9b5e8c0c4e21d,37,socialPredictionGame,,,,"{""R"":10,""P"":5,""S"":3,""T"":5}",3.0,5.0,10.0,5.0,SH,Blue,coop,G.P.,pess_inv,coop,7.0,1.0,4729.300000190735,
,564.0,html-keyboard-response,48,2.0.0,282349,crl6ayhdwz,693e609928541f4126f49c4b,693e77d134c9b5e8c0c4e21d,37,feedbackTrial, ,,,,,,,,,,,,,,,,,"
                    <div style=""text-align:center;"">
                        <p style=""color:green; font-size:24px;"">Correct!</p><p>You now have 15 points.</p>
                        <p> Press any key to continue. </p>
                    </div>
                    "
,,html-keyboard-response,49,2.0.0,286760,crl6ayhdwz,693e609928541f4126f49c4b,693e77d134c9b5e8c0c4e21d,37,socialPredictionGame,,,,"{""R"":10,""P"":5,""S"":3,""T"":8}",3.0,8.0,10.0,5.0,SH,Blue,coop,G.P.,pess_inv,coop,7.0,1.0,4409.0,
,556.0,html-keyboard-response,50,2.0.0,287317,crl6ayhdwz,693e609928541f4126f49c4b,693e77d134c9b5e8c0c4e21d,37,feedbackTrial, ,,,,,,,,,,,,,,,,,"
                    <div style=""text-align:center;"">
                        <p style=""color:green; font-size:24px;"">Correct!</p><p>You now have 16 points.</p>
                        <p> Press any key to continue. </p>
                    </div>
                    "
,,html-keyboard-response,51,2.0.0,292838,crl6ayhdwz,693e609928541f4126f49c4b,693e77d134c9b5e8c0c4e21d,37,socialPredictionGame,,,,"{""R"":10,""P"":5,""S"":3,""T"":12}",3.0,12.0,10.0,5.0,PD,Purple,def,G.P.,pess_inv,coop,8.0,0.0,5518.900000095367,
,1342.0,html-keyboard-response,52,2.0.0,294181,crl6ayhdwz,693e609928541f4126f49c4b,693e77d134c9b5e8c0c4e21d,37,feedbackTrial, ,,,,,,,,,,,,,,,,,"
                    <div style=""text-align:center;"">
                        <p style=""color:red; font-size:24px;"">Incorrect</p><p>You still have 16 points.</p>
                        <p> Press any key to continue. </p>
                    </div>
                    "
,,html-keyboard-response,53,2.0.0,300658,crl6ayhdwz,693e609928541f4126f49c4b,693e77d134c9b5e8c0c4e21d,37,socialPredictionGame,,,,"{""R"":10,""P"":5,""S"":7,""T"":5}",7.0,5.0,10.0,5.0,HG,Blue,coop,G.P.,pess_inv,def,8.0,0.0,6474.900000095367,
,1634.0,html-keyboard-response,54,2.0.0,302293,crl6ayhdwz,693e609928541f4126f49c4b,693e77d134c9b5e8c0c4e21d,37,feedbackTrial, ,,,,,,,,,,,,,,,,,"
                    <div style=""text-align:center;"">
                        <p style=""color:red; font-size:24px;"">Incorrect</p><p>You still have 16 points.</p>
                        <p> Press any key to continue. </p>
                    </div>
                    "
,,html-keyboard-response,55,2.0.0,308300,crl6ayhdwz,693e609928541f4126f49c4b,693e77d134c9b5e8c0c4e21d,37,socialPredictionGame,,,,"{""R"":10,""P"":5,""S"":0,""T"":15}",0.0,15.0,10.0,5.0,PD,Purple,def,G.P.,pess_inv,coop,9.0,0.0,6004.799999952316,
,736.0,html-keyboard-response,56,2.0.0,309037,crl6ayhdwz,693e609928541f4126f49c4b,693e77d134c9b5e8c0c4e21d,37,feedbackTrial, ,,,,,,,,,,,,,,,,,"
                    <div style=""text-align:center;"">
                        <p style=""color:red; font-size:24px;"">Incorrect</p><p>You still have 16 points.</p>
                        <p> Press any key to continue. </p>
                    </div>
                    "
,,html-keyboard-response,57,2.0.0,317034,crl6ayhdwz,693e609928541f4126f49c4b,693e77d134c9b5e8c0c4e21d,37,socialPredictionGame,,,,"{""R"":10,""P"":5,""S"":10,""T"":12}",10.0,12.0,10.0,5.0,SG,Blue,coop,G.P.,pess_inv,def,5.0,0.0,7995.0,
,594.0,html-keyboard-response,58,2.0.0,317628,crl6ayhdwz,693e609928541f4126f49c4b,693e77d134c9b5e8c0c4e21d,37,feedbackTrial, ,,,,,,,,,,,,,,,,,"
                    <div style=""text-align:center;"">
                        <p style=""color:red; font-size:24px;"">Incorrect</p><p>You still have 16 points.</p>
                        <p> Press any key to continue. </p>
                    </div>
                    "
,,html-keyboard-response,59,2.0.0,321182,crl6ayhdwz,693e609928541f4126f49c4b,693e77d134c9b5e8c0c4e21d,37,socialPredictionGame,,,,"{""R"":10,""P"":5,""S"":0,""T"":8}",0.0,8.0,10.0,5.0,SH,Purple,def,G.P.,pess_inv,coop,6.0,0.0,3553.0,
,574.0,html-keyboard-response,60,2.0.0,321757,crl6ayhdwz,693e609928541f4126f49c4b,693e77d134c9b5e8c0c4e21d,37,feedbackTrial, ,,,,,,,,,,,,,,,,,"
                    <div style=""text-align:center;"">
                        <p style=""color:red; font-size:24px;"">Incorrect</p><p>You still have 16 points.</p>
                        <p> Press any key to continue. </p>
                    </div>
                    "
,,html-keyboard-response,61,2.0.0,325628,crl6ayhdwz,693e609928541f4126f49c4b,693e77d134c9b5e8c0c4e21d,37,socialPredictionGame,,,,"{""R"":10,""P"":5,""S"":3,""T"":15}",3.0,15.0,10.0,5.0,PD,Purple,def,G.P.,pess_inv,coop,7.0,0.0,3868.799999952316,
,552.0,html-keyboard-response,62,2.0.0,326181,crl6ayhdwz,693e609928541f4126f49c4b,693e77d134c9b5e8c0c4e21d,37,feedbackTrial, ,,,,,,,,,,,,,,,,,"
                    <div style=""text-align:center;"">
                        <p style=""color:red; font-size:24px;"">Incorrect</p><p>You still have 16 points.</p>
                        <p> Press any key to continue. </p>
                    </div>
                    "
,,html-keyboard-response,63,2.0.0,329924,crl6ayhdwz,693e609928541f4126f49c4b,693e77d134c9b5e8c0c4e21d,37,socialPredictionGame,,,,"{""R"":10,""P"":5,""S"":7,""T"":12}",7.0,12.0,10.0,5.0,SG,Blue,coop,G.P.,pess_inv,def,4.0,0.0,3741.0,
,535.0,html-keyboard-response,64,2.0.0,330459,crl6ayhdwz,693e609928541f4126f49c4b,693e77d134c9b5e8c0c4e21d,37,feedbackTrial, ,,,,,,,,,,,,,,,,,"
                    <div style=""text-align:center;"">
                        <p style=""color:red; font-size:24px;"">Incorrect</p><p>You still have 16 points.</p>
                        <p> Press any key to continue. </p>
                    </div>
                    "
,,html-keyboard-response,65,2.0.0,335800,crl6ayhdwz,693e609928541f4126f49c4b,693e77d134c9b5e8c0c4e21d,37,socialPredictionGame,,,,"{""R"":10,""P"":5,""S"":7,""T"":15}",7.0,15.0,10.0,5.0,SG,Purple,def,G.P.,pess_inv,def,3.0,1.0,5339.700000047684,
,1084.0,html-keyboard-response,66,2.0.0,336885,crl6ayhdwz,693e609928541f4126f49c4b,693e77d134c9b5e8c0c4e21d,37,feedbackTrial, ,,,,,,,,,,,,,,,,,"
                    <div style=""text-align:center;"">
                        <p style=""color:green; font-size:24px;"">Correct!</p><p>You now have 17 points.</p>
                        <p> Press any key to continue. </p>
                    </div>
                    "
,,html-keyboard-response,67,2.0.0,341431,crl6ayhdwz,693e609928541f4126f49c4b,693e77d134c9b5e8c0c4e21d,37,socialPredictionGame,,,,"{""R"":10,""P"":5,""S"":10,""T"":5}",10.0,5.0,10.0,5.0,HG,Blue,coop,G.P.,pess_inv,def,6.0,0.0,4544.400000095367,
,789.0,html-keyboard-response,68,2.0.0,342221,crl6ayhdwz,693e609928541f4126f49c4b,693e77d134c9b5e8c0c4e21d,37,feedbackTrial, ,,,,,,,,,,,,,,,,,"
                    <div style=""text-align:center;"">
                        <p style=""color:red; font-size:24px;"">Incorrect</p><p>You still have 17 points.</p>
                        <p> Press any key to continue. </p>
                    </div>
                    "
,,html-keyboard-response,69,2.0.0,347948,crl6ayhdwz,693e609928541f4126f49c4b,693e77d134c9b5e8c0c4e21d,37,socialPredictionGame,,,,"{""R"":10,""P"":5,""S"":10,""T"":15}",10.0,15.0,10.0,5.0,SG,Purple,def,G.P.,pess_inv,def,5.0,1.0,5724.900000095367,
,671.0,html-keyboard-response,70,2.0.0,348620,crl6ayhdwz,693e609928541f4126f49c4b,693e77d134c9b5e8c0c4e21d,37,feedbackTrial, ,,,,,,,,,,,,,,,,,"
                    <div style=""text-align:center;"">
                        <p style=""color:green; font-size:24px;"">Correct!</p><p>You now have 18 points.</p>
                        <p> Press any key to continue. </p>
                    </div>
                    "
,,html-keyboard-response,71,2.0.0,352439,crl6ayhdwz,693e609928541f4126f49c4b,693e77d134c9b5e8c0c4e21d,37,socialPredictionGame,,,,"{""R"":10,""P"":5,""S"":7,""T"":8}",7.0,8.0,10.0,5.0,HG,Purple,def,G.P.,pess_inv,def,5.0,1.0,3819.299999952316,
,589.0,html-keyboard-response,72,2.0.0,353029,crl6ayhdwz,693e609928541f4126f49c4b,693e77d134c9b5e8c0c4e21d,37,feedbackTrial, ,,,,,,,,,,,,,,,,,"
                    <div style=""text-align:center;"">
                        <p style=""color:green; font-size:24px;"">Correct!</p><p>You now have 19 points.</p>
                        <p> Press any key to continue. </p>
                    </div>
                    "
,,html-keyboard-response,73,2.0.0,356440,crl6ayhdwz,693e609928541f4126f49c4b,693e77d134c9b5e8c0c4e21d,37,socialPredictionGame,,,,"{""R"":10,""P"":5,""S"":10,""T"":8}",10.0,8.0,10.0,5.0,HG,Purple,def,G.P.,pess_inv,def,6.0,1.0,3408.899999856949,
,605.0,html-keyboard-response,74,2.0.0,357045,crl6ayhdwz,693e609928541f4126f49c4b,693e77d134c9b5e8c0c4e21d,37,feedbackTrial, ,,,,,,,,,,,,,,,,,"
                    <div style=""text-align:center;"">
                        <p style=""color:green; font-size:24px;"">Correct!</p><p>You now have 20 points.</p>
                        <p> Press any key to continue. </p>
                    </div>
                    "
,,html-keyboard-response,75,2.0.0,360932,crl6ayhdwz,693e609928541f4126f49c4b,693e77d134c9b5e8c0c4e21d,37,socialPredictionGame,,,,"{""R"":10,""P"":5,""S"":0,""T"":12}",0.0,12.0,10.0,5.0,PD,Blue,coop,G.P.,pess_inv,coop,6.0,1.0,3885.0,
,567.0,html-keyboard-response,76,2.0.0,361499,crl6ayhdwz,693e609928541f4126f49c4b,693e77d134c9b5e8c0c4e21d,37,feedbackTrial, ,,,,,,,,,,,,,,,,,"
                    <div style=""text-align:center;"">
                        <p style=""color:green; font-size:24px;"">Correct!</p><p>You now have 21 points.</p>
                        <p> Press any key to continue. </p>
                    </div>
                    "
,11298.0,survey-html-form,77,2.1.0,372798,crl6ayhdwz,693e609928541f4126f49c4b,693e77d134c9b5e8c0c4e21d,37,strategyPrediction,"{""strategyPrediction"":""It was to choose the worse option generally.""}",,,,,,,,,,,,,,,,,
"[{""page_index"":0,""viewing_time"":2362}]",2362.0,instructions,78,2.1.0,375162,crl6ayhdwz,693e609928541f4126f49c4b,693e77d134c9b5e8c0c4e21d,37,,,,,,,,,,,,,,,,,,,
,,html-keyboard-response,79,2.0.0,380218,crl6ayhdwz,693e609928541f4126f49c4b,693e77d134c9b5e8c0c4e21d,37,socialPredictionGame,,,,"{""R"":10,""P"":5,""S"":0,""T"":5}",0.0,5.0,10.0,5.0,SH,Purple,def,F.A.,opt_inv,def,7.0,1.0,5055.699999809265,
,731.0,html-keyboard-response,80,2.0.0,380949,crl6ayhdwz,693e609928541f4126f49c4b,693e77d134c9b5e8c0c4e21d,37,feedbackTrial, ,,,,,,,,,,,,,,,,,"
                    <div style=""text-align:center;"">
                        <p style=""color:green; font-size:24px;"">Correct!</p><p>You now have 22 points.</p>
                        <p> Press any key to continue. </p>
                    </div>
                    "
,,html-keyboard-response,81,2.0.0,384796,crl6ayhdwz,693e609928541f4126f49c4b,693e77d134c9b5e8c0c4e21d,37,socialPredictionGame,,,,"{""R"":10,""P"":5,""S"":3,""T"":5}",3.0,5.0,10.0,5.0,SH,Red,coop,F.A.,opt_inv,def,6.0,0.0,3844.699999809265,
,631.0,html-keyboard-response,82,2.0.0,385427,crl6ayhdwz,693e609928541f4126f49c4b,693e77d134c9b5e8c0c4e21d,37,feedbackTrial, ,,,,,,,,,,,,,,,,,"
                    <div style=""text-align:center;"">
                        <p style=""color:red; font-size:24px;"">Incorrect</p><p>You still have 22 points.</p>
                        <p> Press any key to continue. </p>
                    </div>
                    "
,,html-keyboard-response,83,2.0.0,390411,crl6ayhdwz,693e609928541f4126f49c4b,693e77d134c9b5e8c0c4e21d,37,socialPredictionGame,,,,"{""R"":10,""P"":5,""S"":7,""T"":12}",7.0,12.0,10.0,5.0,SG,Purple,def,F.A.,opt_inv,coop,6.0,0.0,4983.200000047684,
